tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Termica,2017-04-12,Sul,"31,77","361,67","2.173,76",,,
Termica,2017-04-12,Sudeste/Centro-Oeste,"196,33","2.236,37","13.806,86",,,
Termica,2017-04-12,Sistema Interligado Nacional,"329,52","3.522,31","24.904,98",,,
Termica,2017-04-13,Norte,"14,74","181,96","2.149,33",,,
Termica,2017-04-13,Nordeste,"70,96","828,01","6.860,74",,,
Termica,2017-04-13,Sul,"27,37","389,04","2.201,12",,,
Termica,2017-04-13,Sudeste/Centro-Oeste,"189,81","2.426,21","13.999,14",,,
Termica,2017-04-13,Sistema Interligado Nacional,"302,87","3.825,22","25.210,33",,,
Termica,2017-04-14,Norte,"14,71","196,67","2.164,05",,,
Termica,2017-04-14,Nordeste,"55,32","883,33","6.916,06",,,
Termica,2017-04-14,Sul,"22,42","411,46","2.223,54",,,
Termica,2017-04-14,Sudeste/Centro-Oeste,"152,35","2.578,56","14.151,49",,,
Termica,2017-04-14,Sistema Interligado Nacional,"244,81","4.070,02","25.455,13",,,
Termica,2017-04-15,Norte,"15,19","211,86","2.179,24",,,
Termica,2017-04-15,Nordeste,"52,39","935,72","6.968,45",,,
Termica,2017-04-15,Sul,"22,85","434,31","2.246,39",,,
Termica,2017-04-15,Sudeste/Centro-Oeste,"169,92","2.748,48","14.321,41",,,
Termica,2017-04-15,Sistema Interligado Nacional,"260,34","4.330,37","25.715,48",,,
Termica,2017-04-16,Norte,"14,57","226,42","2.193,80",,,
Termica,2017-04-16,Nordeste,"54,06","989,78","7.022,51",,,
Termica,2017-04-16,Sul,"22,78","457,08","2.269,17",,,
Termica,2017-04-16,Sudeste/Centro-Oeste,"163,87","2.912,35","14.485,27",,,
Termica,2017-04-16,Sistema Interligado Nacional,"255,27","4.585,64","25.970,75",,,
Termica,2017-04-17,Norte,"14,68","241,11","2.208,48",,,
Termica,2017-04-17,Nordeste,"77,73","1.067,74","7.100,47",,,
Termica,2017-04-17,Sul,"24,29","481,06","2.293,14",,,
Termica,2017-04-17,Sudeste/Centro-Oeste,"185,67","3.098,00","14.670,93",,,
Termica,2017-04-17,Sistema Interligado Nacional,"302,38","4.887,91","26.273,02",,,
Termica,2017-04-18,Norte,"15,23","256,33","2.223,71",,,
Termica,2017-04-18,Nordeste,"76,92","1.144,75","7.177,47",,,
Termica,2017-04-18,Sul,"21,99","503,54","2.315,62",,,
Termica,2017-04-18,Sudeste/Centro-Oeste,"199,01","3.297,01","14.869,93",,,
Termica,2017-04-18,Sistema Interligado Nacional,"313,15","5.201,63","26.586,74",,,
Termica,2017-04-19,Norte,"13,94","270,27","2.237,65",,,
Termica,2017-04-19,Nordeste,"69,32","1.214,16","7.246,88",,,
Termica,2017-04-19,Sul,"20,04","523,58","2.335,66",,,
Termica,2017-04-19,Sudeste/Centro-Oeste,"198,76","3.496,93","15.069,85",,,
Termica,2017-04-19,Sistema Interligado Nacional,"302,06","5.504,94","26.890,05",,,
Termica,2017-04-20,Norte,"14,62","284,89","2.252,27",,,
Termica,2017-04-20,Nordeste,"65,90","1.280,14","7.312,87",,,
Termica,2017-04-20,Sul,"25,74","549,32","2.361,40",,,
Termica,2017-04-20,Sudeste/Centro-Oeste,"190,18","3.687,18","15.260,11",,,
Termica,2017-04-20,Sistema Interligado Nacional,"296,44","5.801,54","27.186,65",,,
Termica,2017-04-21,Norte,"14,71","299,60","2.266,98",,,
Termica,2017-04-21,Nordeste,"67,38","1.347,52","7.380,25",,,
Termica,2017-04-21,Sul,"27,39","576,71","2.388,80",,,
Termica,2017-04-21,Sudeste/Centro-Oeste,"157,00","3.844,18","15.417,11",,,
Termica,2017-04-21,Sistema Interligado Nacional,"266,48","6.068,02","27.453,13",,,
Termica,2017-04-22,Norte,"15,83","315,43","2.282,80",,,
Termica,2017-04-22,Nordeste,"73,95","1.421,48","7.454,20",,,
Termica,2017-04-22,Sul,"27,43","604,14","2.416,23",,,
Termica,2017-04-22,Sudeste/Centro-Oeste,"182,40","4.026,59","15.599,51",,,
Termica,2017-04-22,Sistema Interligado Nacional,"299,61","6.367,63","27.752,74",,,
Termica,2017-04-23,Norte,"15,37","330,79","2.298,17",,,
Termica,2017-04-23,Nordeste,"76,43","1.497,90","7.530,63",,,
Termica,2017-04-23,Sul,"23,66","627,81","2.439,89",,,
Termica,2017-04-23,Sudeste/Centro-Oeste,"172,26","4.198,85","15.771,77",,,
Termica,2017-04-23,Sistema Interligado Nacional,"287,72","6.655,35","28.040,46",,,
Termica,2017-04-24,Norte,"13,04","343,84","2.311,21",,,
Termica,2017-04-24,Nordeste,"70,53","1.568,52","7.601,24",,,
Termica,2017-04-24,Sul,"26,26","654,32","2.466,40",,,
Termica,2017-04-24,Sudeste/Centro-Oeste,"188,35","4.400,28","15.973,21",,,
Termica,2017-04-24,Sistema Interligado Nacional,"298,18","6.966,96","28.352,07",,,
Termica,2017-04-25,Norte,"15,00","358,84","2.326,22",,,
Termica,2017-04-25,Nordeste,"69,70","1.638,13","7.670,86",,,
Termica,2017-04-25,Sul,"27,04","681,36","2.493,44",,,
Termica,2017-04-25,Sudeste/Centro-Oeste,"194,11","4.594,46","16.167,39",,,
Termica,2017-04-25,Sistema Interligado Nacional,"305,85","7.272,79","28.657,90",,,
Termica,2017-04-26,Norte,"18,22","377,06","2.344,44",,,
Termica,2017-04-26,Nordeste,"72,27","1.710,61","7.743,33",,,
Termica,2017-04-26,Sul,"24,81","706,17","2.518,25",,,
Termica,2017-04-26,Sudeste/Centro-Oeste,"194,08","4.788,57","16.361,49",,,
Termica,2017-04-26,Sistema Interligado Nacional,"309,38","7.582,40","28.967,51",,,
Termica,2017-04-27,Norte,"15,29","392,35","2.359,73",,,
Termica,2017-04-27,Nordeste,"74,02","1.784,76","7.817,48",,,
Termica,2017-04-27,Sul,"21,96","728,17","2.540,25",,,
Termica,2017-04-27,Sudeste/Centro-Oeste,"183,93","4.973,44","16.546,37",,,
Termica,2017-04-27,Sistema Interligado Nacional,"295,20","7.878,72","29.263,83",,,
Termica,2017-04-28,Norte,"16,88","409,23","2.376,61",,,
Termica,2017-04-28,Nordeste,"68,71","1.853,54","7.886,27",,,
Termica,2017-04-28,Sul,"26,08","754,25","2.566,33",,,
Termica,2017-04-28,Sudeste/Centro-Oeste,"191,07","5.169,42","16.742,34",,,
Termica,2017-04-28,Sistema Interligado Nacional,"302,73","8.186,44","29.571,55",,,
Termica,2017-04-29,Norte,"16,67","425,90","2.393,28",,,
Termica,2017-04-29,Nordeste,"58,23","1.911,77","7.944,50",,,
Termica,2017-04-29,Sul,"22,79","777,04","2.589,12",,,
Termica,2017-04-29,Sudeste/Centro-Oeste,"203,97","5.373,39","16.946,32",,,
Termica,2017-04-29,Sistema Interligado Nacional,"301,66","8.488,10","29.873,21",,,
Termica,2017-04-30,Norte,"17,49","443,39","2.410,77",,,
Termica,2017-04-30,Nordeste,"56,92","1.968,69","8.001,42",,,
Termica,2017-04-30,Sul,"20,92","797,95","2.610,04",,,
Termica,2017-04-30,Sudeste/Centro-Oeste,"181,12","5.554,51","17.127,43",,,
Termica,2017-04-30,Sistema Interligado Nacional,"276,44","8.764,54","30.149,65",,,
Termica,2017-05-01,Norte,"17,66","17,66","2.428,42",,,
Termica,2017-05-01,Nordeste,"53,25","53,25","8.054,67",,,
Termica,2017-05-01,Sul,"20,97","20,97","2.631,01",,,
Termica,2017-05-01,Sudeste/Centro-Oeste,"158,01","158,01","17.285,44",,,
Termica,2017-05-01,Sistema Interligado Nacional,"249,89","249,89","30.399,54",,,
Termica,2017-05-02,Norte,"17,84","35,50","2.446,27",,,
Termica,2017-05-02,Nordeste,"60,44","113,69","8.115,14",,,
Termica,2017-05-02,Sul,"23,67","44,64","2.654,68",,,
Termica,2017-05-02,Sudeste/Centro-Oeste,"196,31","354,32","17.481,60",,,
Termica,2017-05-02,Sistema Interligado Nacional,"298,27","548,15","30.697,69",,,
Termica,2017-05-03,Norte,"17,99","53,49","2.464,26",,,
Termica,2017-05-03,Nordeste,"62,58","176,27","8.177,98",,,
Termica,2017-05-03,Sul,"25,50","70,14","2.680,17",,,
Termica,2017-05-03,Sudeste/Centro-Oeste,"206,35","562,59","17.690,14",,,
Termica,2017-05-03,Sistema Interligado Nacional,"312,42","862,50","31.012,55",,,
Termica,2017-05-04,Norte,"16,91","70,40","2.480,38",,,
Termica,2017-05-04,Nordeste,"54,56","230,84","8.232,51",,,
Termica,2017-05-04,Sul,"23,77","93,91","2.703,95",,,
Termica,2017-05-04,Sudeste/Centro-Oeste,"209,87","771,27","17.898,82",,,
Termica,2017-05-04,Sistema Interligado Nacional,"305,12","1.166,42","31.315,66",,,
Termica,2017-05-05,Norte,"17,33","87,73","2.497,71",,,
Termica,2017-05-05,Nordeste,"53,74","284,73","8.286,32",,,
Termica,2017-05-05,Sul,"23,93","117,84","2.728,18",,,
Termica,2017-05-05,Sudeste/Centro-Oeste,"210,48","978,53","18.096,27",,,
Termica,2017-05-05,Sistema Interligado Nacional,"305,48","1.468,83","31.608,49",,,
Termica,2017-05-06,Norte,"16,93","104,67","2.514,65",,,
Termica,2017-05-06,Nordeste,"60,30","345,02","8.346,62",,,
Termica,2017-05-06,Sul,"22,65","140,49","2.750,83",,,
Termica,2017-05-06,Sudeste/Centro-Oeste,"184,01","1.162,53","18.280,28",,,
Termica,2017-05-06,Sistema Interligado Nacional,"283,89","1.752,72","31.892,37",,,
Termica,2017-05-07,Norte,"17,25","121,92","2.531,90",,,
Termica,2017-05-07,Nordeste,"55,14","400,16","8.401,76",,,
Termica,2017-05-07,Sul,"17,55","158,04","2.768,37",,,
Termica,2017-05-07,Sudeste/Centro-Oeste,"162,47","1.325,00","18.442,75",,,
Termica,2017-05-07,Sistema Interligado Nacional,"252,40","2.005,12","32.144,78",,,
Termica,2017-05-08,Norte,"16,91","138,83","2.548,81",,,
Termica,2017-05-08,Nordeste,"61,86","462,01","8.463,61",,,
Termica,2017-05-08,Sul,"23,58","181,62","2.791,95",,,
Termica,2017-05-08,Sudeste/Centro-Oeste,"196,81","1.521,44","18.638,36",,,
Termica,2017-05-08,Sistema Interligado Nacional,"299,16","2.303,90","32.442,73",,,
Termica,2017-05-09,Norte,"15,96","154,79","2.564,77",,,
Termica,2017-05-09,Nordeste,"72,82","534,92","8.536,51",,,
Termica,2017-05-09,Sul,"26,35","207,96","2.818,30",,,
Termica,2017-05-09,Sudeste/Centro-Oeste,"209,28","1.730,73","18.847,64",,,
Termica,2017-05-09,Sistema Interligado Nacional,"324,41","2.628,39","32.767,22",,,
Termica,2017-05-10,Norte,"15,35","170,14","2.580,12",,,
Termica,2017-05-10,Nordeste,"69,00","603,98","8.605,58",,,
Termica,2017-05-10,Sul,"27,65","235,61","2.845,95",,,
Termica,2017-05-10,Sudeste/Centro-Oeste,"210,67","1.940,59","19.057,51",,,
Termica,2017-05-10,Sistema Interligado Nacional,"322,68","2.950,32","33.089,15",,,
Termica,2017-05-11,Norte,"15,47","185,61","2.595,59",,,
Termica,2017-05-11,Nordeste,"71,32","675,57","8.677,16",,,
Termica,2017-05-11,Sul,"27,69","263,30","2.873,64",,,
Termica,2017-05-11,Sudeste/Centro-Oeste,"212,94","2.153,54","19.270,46",,,
Termica,2017-05-11,Sistema Interligado Nacional,"327,43","3.278,02","33.416,85",,,
Termica,2017-05-12,Norte,"15,97","201,55","2.611,53",,,
Termica,2017-05-12,Nordeste,"60,26","735,88","8.737,48",,,
Termica,2017-05-12,Sul,"24,30","287,61","2.897,94",,,
Termica,2017-05-12,Sudeste/Centro-Oeste,"214,01","2.367,49","19.484,41",,,
Termica,2017-05-12,Sistema Interligado Nacional,"314,55","3.592,52","33.731,35",,,
Termica,2017-05-13,Norte,"16,23","217,77","2.627,75",,,
Termica,2017-05-13,Nordeste,"58,13","794,01","8.795,61",,,
Termica,2017-05-13,Sul,"24,63","312,24","2.922,58",,,
Termica,2017-05-13,Sudeste/Centro-Oeste,"189,39","2.556,88","19.673,80",,,
Termica,2017-05-13,Sistema Interligado Nacional,"288,38","3.880,91","34.019,74",,,
Termica,2017-05-14,Norte,"16,49","234,27","2.644,25",,,
Termica,2017-05-14,Nordeste,"58,31","852,33","8.853,92",,,
Termica,2017-05-14,Sul,"29,95","342,19","2.952,53",,,
Termica,2017-05-14,Sudeste/Centro-Oeste,"154,91","2.711,80","19.828,71",,,
Termica,2017-05-14,Sistema Interligado Nacional,"259,67","4.140,58","34.279,41",,,
Termica,2017-05-15,Norte,"16,75","251,02","2.661,00",,,
Termica,2017-05-15,Nordeste,"81,31","933,64","8.935,23",,,
Termica,2017-05-15,Sul,"32,98","375,17","2.985,50",,,
Termica,2017-05-15,Sudeste/Centro-Oeste,"196,56","2.908,28","20.025,20",,,
Termica,2017-05-15,Sistema Interligado Nacional,"327,60","4.468,11","34.606,94",,,
Termica,2017-05-16,Norte,"17,09","268,10","2.678,08","711,89","698,18","820,49"
Termica,2017-05-16,Nordeste,"94,25","1.027,92","9.029,51","3.927,25","2.676,87","2.766,40"
Termica,2017-05-16,Sul,"34,18","409,34","3.019,68","1.423,99","1.066,00","925,15"
Termica,2017-05-16,Sudeste/Centro-Oeste,"206,04","3.115,75","20.232,67","8.585,03","8.113,94","6.198,74"
Termica,2017-05-16,Sistema Interligado Nacional,"351,56","4.821,12","34.959,95","14.648,16","12.554,99","10.710,77"
Termica,2017-05-17,Norte,"17,13","285,23","2.695,21","713,76","699,10","819,71"
Termica,2017-05-17,Nordeste,"82,76","1.110,79","9.112,38","3.448,25","2.722,52","2.771,41"
Termica,2017-05-17,Sul,"32,99","442,33","3.052,67","1.374,46","1.084,14","928,43"
Termica,2017-05-17,Sudeste/Centro-Oeste,"207,53","3.323,71","20.440,62","8.646,94","8.146,34","6.216,73"
Termica,2017-05-17,Sistema Interligado Nacional,"340,40","5.162,06","35.300,89","14.183,41","12.652,10","10.736,28"
Termica,2017-05-18,Norte,"16,41","301,64","2.711,62","683,88","698,25","818,73"
Termica,2017-05-18,Nordeste,"81,61","1.192,62","9.194,21","3.400,50","2.760,68","2.776,03"
Termica,2017-05-18,Sul,"32,11","474,44","3.084,77","1.337,77","1.098,23","931,39"
Termica,2017-05-18,Sudeste/Centro-Oeste,"210,28","3.537,24","20.654,16","8.761,56","8.188,06","6.236,16"
Termica,2017-05-18,Sistema Interligado Nacional,"340,41","5.505,94","35.644,77","14.183,70","12.745,22","10.762,31"
Termica,2017-05-19,Norte,"16,79","318,43","2.728,41","699,54","698,32","817,87"
Termica,2017-05-19,Nordeste,"75,53","1.268,42","9.270,02","3.147,27","2.781,63","2.778,78"
Termica,2017-05-19,Sul,"31,20","505,63","3.115,97","1.299,93","1.108,85","934,04"
Termica,2017-05-19,Sudeste/Centro-Oeste,"205,26","3.740,03","20.856,95","8.552,67","8.201,82","6.252,08"
Termica,2017-05-19,Sistema Interligado Nacional,"328,79","5.832,52","35.971,35","13.699,41","12.790,62","10.782,78"
Termica,2017-05-20,Norte,"18,26","336,69","2.746,68","760,90","701,45","817,46"
Termica,2017-05-20,Nordeste,"52,52","1.320,95","9.322,54","2.188,44","2.751,97","2.774,57"
Termica,2017-05-20,Sul,"27,41","533,05","3.143,38","1.142,11","1.110,51","935,53"
Termica,2017-05-20,Sudeste/Centro-Oeste,"133,47","3.873,50","20.990,41","5.561,08","8.069,78","6.247,15"
Termica,2017-05-20,Sistema Interligado Nacional,"231,66","6.064,18","36.203,01","9.652,52","12.633,71","10.774,71"
Termica,2017-05-21,Norte,"18,56","355,25","2.765,23","773,23","704,87","817,15"
Termica,2017-05-21,Nordeste,"51,80","1.372,75","9.374,35","2.158,45","2.723,71","2.770,20"
Termica,2017-05-21,Sul,"27,57","560,61","3.170,95","1.148,57","1.112,32","937,04"
Termica,2017-05-21,Sudeste/Centro-Oeste,"125,77","3.999,27","21.116,18","5.240,47","7.935,05","6.240,01"
Termica,2017-05-21,Sistema Interligado Nacional,"223,70","6.287,88","36.426,71","9.320,72","12.475,95","10.764,39"
Termica,2017-05-22,Norte,"18,65","373,91","2.783,89","777,21","708,15","816,87"
Termica,2017-05-22,Nordeste,"56,14","1.429,02","9.430,61","2.339,05","2.706,47","2.767,20"
Termica,2017-05-22,Sul,"29,92","590,53","3.200,86","1.246,50","1.118,42","939,22"
Termica,2017-05-22,Sudeste/Centro-Oeste,"156,45","4.159,35","21.276,26","6.518,54","7.877,55","6.243,04"
Termica,2017-05-22,Sistema Interligado Nacional,"261,15","6.552,79","36.691,63","10.881,30","12.410,60","10.766,32"
Termica,2017-05-23,Norte,"18,27","392,18","2.802,26","761,30","710,46","816,51"
Termica,2017-05-23,Nordeste,"72,30","1.501,34","9.502,81","3.012,45","2.719,81","2.768,88"
Termica,2017-05-23,Sul,"30,71","621,24","3.231,55","1.279,52","1.125,43","941,59"
Termica,2017-05-23,Sudeste/Centro-Oeste,"185,50","4.346,13","21.463,01","7.729,03","7.873,42","6.253,79"
Termica,2017-05-23,Sistema Interligado Nacional,"306,78","6.860,87","36.999,63","12.782,30","12.429,12","10.780,78"
Termica,2017-05-24,Norte,"17,59","409,77","2.820,89","732,74","711,41","816,23"
Termica,2017-05-24,Nordeste,"75,10","1.576,54","9.576,80","3.129,29","2.737,05","2.771,07"
Termica,2017-05-24,Sul,"28,68","654,70","3.264,31","1.195,20","1.136,63","944,53"
Termica,2017-05-24,Sudeste/Centro-Oeste,"185,48","4.544,34","21.657,33","7.728,13","7.889,47","6.266,59"
Termica,2017-05-24,Sistema Interligado Nacional,"306,85","7.185,35","37.319,33","12.785,35","12.474,56","10.798,42"
Termica,2017-05-25,Norte,"18,05","427,82","2.838,94","752,11","713,03","815,79"
Termica,2017-05-25,Nordeste,"65,50","1.642,06","9.642,33","2.729,02","2.736,77","2.770,78"
Termica,2017-05-25,Sul,"30,16","684,86","3.294,47","1.256,64","1.141,43","946,69"
Termica,2017-05-25,Sudeste/Centro-Oeste,"185,72","4.730,09","21.843,08","7.738,29","7.883,48","6.276,75"
Termica,2017-05-25,Sistema Interligado Nacional,"299,43","7.484,83","37.618,81","12.476,07","12.474,72","10.810,00"
Termica,2017-05-26,Norte,"18,10","445,93","2.857,05","754,37","714,62","815,37"
Termica,2017-05-26,Nordeste,"64,28","1.706,47","9.706,73","2.678,16","2.734,72","2.770,19"
Termica,2017-05-26,Sul,"31,01","715,57","3.325,18","1.292,26","1.146,75","948,97"
Termica,2017-05-26,Sudeste/Centro-Oeste,"186,58","4.916,47","22.029,46","7.774,16","7.878,96","6.286,95"
Termica,2017-05-26,Sistema Interligado Nacional,"299,97","7.784,44","37.918,42","12.498,94","12.475,06","10.821,47"
Termica,2017-05-27,Norte,"17,26","463,18","2.874,31","719,06","714,79","814,71"
Termica,2017-05-27,Nordeste,"60,94","1.767,40","9.767,67","2.539,08","2.727,48","2.768,61"
Termica,2017-05-27,Sul,"29,04","744,61","3.354,22","1.209,92","1.149,09","950,74"
Termica,2017-05-27,Sudeste/Centro-Oeste,"126,61","5.043,08","22.156,06","5.275,25","7.782,52","6.280,06"
Termica,2017-05-27,Sistema Interligado Nacional,"233,84","8.018,27","38.152,26","9.743,32","12.373,88","10.814,13"
Termica,2017-05-28,Norte,"17,10","480,28","2.891,40","712,33","714,70","814,02"
Termica,2017-05-28,Nordeste,"45,41","1.812,81","9.813,08","1.892,08","2.697,64","2.762,69"
Termica,2017-05-28,Sul,"28,84","773,45","3.383,06","1.201,78","1.150,97","952,44"
Termica,2017-05-28,Sudeste/Centro-Oeste,"118,72","5.161,80","22.274,79","4.946,81","7.681,25","6.271,06"
Termica,2017-05-28,Sistema Interligado Nacional,"210,07","8.228,35","38.362,33","8.753,00","12.244,56","10.800,21"
Termica,2017-05-29,Norte,"39,34","519,61","2.930,74","1.638,97","746,57","819,56"
Termica,2017-05-29,Nordeste,"63,21","1.876,01","9.876,27","2.633,86","2.695,42","2.761,82"
Termica,2017-05-29,Sul,"29,44","802,89","3.412,50","1.226,54","1.153,58","954,28"
Termica,2017-05-29,Sudeste/Centro-Oeste,"148,53","5.310,37","22.423,35","6.188,62","7.629,84","6.270,51"
Termica,2017-05-29,Sistema Interligado Nacional,"280,51","8.508,88","38.642,86","11.687,99","12.225,40","10.806,17"
Termica,2017-05-30,Norte,"44,86","564,48","2.975,60","1.869,22","783,99","826,55"
Termica,2017-05-30,Nordeste,"59,13","1.935,22","9.935,48","2.463,69","2.687,81","2.759,86"
Termica,2017-05-30,Sul,"28,90","831,79","3.441,40","1.204,29","1.155,27","955,95"
Termica,2017-05-30,Sudeste/Centro-Oeste,"159,17","5.471,19","22.584,18","6.632,07","7.598,88","6.273,38"
Termica,2017-05-30,Sistema Interligado Nacional,"292,06","8.802,68","38.936,66","12.169,27","12.225,95","10.815,74"
Termica,2017-05-31,Norte,"49,27","613,74","3.024,87","2.052,84","824,92","834,68"
Termica,2017-05-31,Nordeste,"74,43","2.009,70","10.009,96","3.101,09","2.701,21","2.762,13"
Termica,2017-05-31,Sul,"26,55","858,34","3.467,95","1.106,11","1.153,68","956,94"
Termica,2017-05-31,Sudeste/Centro-Oeste,"146,92","5.618,04","22.731,03","6.121,71","7.551,13","6.272,36"
Termica,2017-05-31,Sistema Interligado Nacional,"297,16","9.099,83","39.233,81","12.381,75","12.230,95","10.826,11"
Termica,2017-06-01,Norte,"47,20","47,20","3.072,07","1.966,66","1.966,66","842,12"
Termica,2017-06-01,Nordeste,"75,94","75,94","10.086,06","3.164,29","3.164,29","2.764,82"
Termica,2017-06-01,Sul,"27,07","27,07","3.494,54","1.127,77","1.127,77","957,93"
Termica,2017-06-01,Sudeste/Centro-Oeste,"142,38","142,38","22.873,41","5.932,55","5.932,55","6.270,12"
Termica,2017-06-01,Sistema Interligado Nacional,"292,59","292,59","39.526,07","12.191,27","12.191,27","10.835,00"
Termica,2017-06-02,Norte,"42,47","89,67","3.114,65","1.769,63","1.868,15","848,22"
Termica,2017-06-02,Nordeste,"77,58","153,52","10.163,64","3.232,34","3.198,32","2.767,88"
Termica,2017-06-02,Sul,"27,29","54,36","3.521,83","1.137,09","1.132,43","959,10"
Termica,2017-06-02,Sudeste/Centro-Oeste,"144,21","286,59","23.017,55","6.008,60","5.970,67","6.268,40"
Termica,2017-06-02,Sistema Interligado Nacional,"291,54","584,14","39.817,67","12.147,67","12.169,57","10.843,59"
Termica,2017-06-03,Norte,"28,26","117,93","3.142,92","1.177,59","1.637,96","850,36"
Termica,2017-06-03,Nordeste,"57,53","211,05","10.221,17","2.397,05","2.931,23","2.765,47"
Termica,2017-06-03,Sul,"27,52","81,87","3.549,34","1.146,48","1.137,11","960,32"
Termica,2017-06-03,Sudeste/Centro-Oeste,"117,96","404,55","23.135,51","4.914,89","5.618,75","6.259,61"
Termica,2017-06-03,Sistema Interligado Nacional,"231,26","815,40","40.048,93","9.636,00","11.325,05","10.835,75"
Termica,2017-06-04,Norte,"27,79","145,73","3.170,71","1.158,00","1.517,97","852,34"
Termica,2017-06-04,Nordeste,"47,85","258,90","10.269,02","1.993,92","2.696,90","2.760,49"
Termica,2017-06-04,Sul,"27,33","109,20","3.576,67","1.138,67","1.137,50","961,47"
Termica,2017-06-04,Sudeste/Centro-Oeste,"118,36","522,91","23.253,86","4.931,51","5.446,94","6.251,04"
Termica,2017-06-04,Sistema Interligado Nacional,"221,33","1.036,73","40.270,26","9.222,09","10.799,31","10.825,34"
Termica,2017-06-05,Norte,"28,43","174,26","3.199,24","1.184,78","1.452,14","854,50"
Termica,2017-06-05,Nordeste,"56,49","315,49","10.325,56","2.353,82","2.629,09","2.757,89"
Termica,2017-06-05,Sul,"26,34","135,54","3.603,02","1.097,67","1.129,54","962,34"
Termica,2017-06-05,Sudeste/Centro-Oeste,"115,20","638,09","23.369,08","4.800,03","5.317,39","6.241,74"
Termica,2017-06-05,Sistema Interligado Nacional,"226,47","1.263,38","40.496,89","9.436,30","10.528,15","10.816,48"
Termica,2017-06-06,Norte,"15,67","190,16","3.215,14","652,95","1.320,53","853,27"
Termica,2017-06-06,Nordeste,"58,22","373,92","10.383,98","2.425,92","2.596,65","2.755,83"
Termica,2017-06-06,Sul,"25,76","161,29","3.628,95","1.073,45","1.120,09","963,10"
Termica,2017-06-06,Sudeste/Centro-Oeste,"115,53","753,33","23.484,52","4.813,91","5.231,47","6.232,62"
Termica,2017-06-06,Sistema Interligado Nacional,"215,19","1.478,70","40.712,59","8.966,23","10.268,74","10.804,83"
Termica,2017-06-07,Norte,"26,83","216,99","3.241,97","1.117,87","1.291,58","854,95"
Termica,2017-06-07,Nordeste,"58,43","432,34","10.442,41","2.434,50","2.573,45","2.753,80"
Termica,2017-06-07,Sul,"23,84","185,13","3.652,79","993,13","1.101,95","963,29"
Termica,2017-06-07,Sudeste/Centro-Oeste,"125,61","878,94","23.610,12","5.233,65","5.231,78","6.226,30"
Termica,2017-06-07,Sistema Interligado Nacional,"234,70","1.713,39","40.947,28","9.779,14","10.198,76","10.798,33"
Termica,2017-06-08,Norte,"30,65","247,65","3.272,63","1.277,12","1.289,83","857,61"
Termica,2017-06-08,Nordeste,"58,84","491,33","10.501,40","2.451,72","2.559,02","2.751,94"
Termica,2017-06-08,Sul,"23,86","208,99","3.676,65","994,16","1.088,48","963,48"
Termica,2017-06-08,Sudeste/Centro-Oeste,"130,75","1.009,83","23.741,01","5.448,09","5.259,51","6.221,44"
Termica,2017-06-08,Sistema Interligado Nacional,"244,11","1.957,79","41.191,68","10.171,08","10.196,83","10.794,47"
Termica,2017-06-09,Norte,"31,05","278,74","3.303,72","1.293,75","1.290,47","860,34"
Termica,2017-06-09,Nordeste,"65,82","557,15","10.567,22","2.742,38","2.579,40","2.751,88"
Termica,2017-06-09,Sul,"24,11","233,10","3.700,76","1.004,65","1.079,17","963,74"
Termica,2017-06-09,Sudeste/Centro-Oeste,"127,18","1.137,01","23.868,19","5.299,33","5.263,93","6.215,68"
Termica,2017-06-09,Sistema Interligado Nacional,"248,16","2.206,00","41.439,89","10.340,11","10.212,97","10.791,64"
Termica,2017-06-10,Norte,"30,61","309,35","3.334,33","1.275,40","1.288,96","862,92"
Termica,2017-06-10,Nordeste,"66,37","623,52","10.633,59","2.765,52","2.598,01","2.751,96"
Termica,2017-06-10,Sul,"22,76","255,86","3.723,51","948,16","1.066,06","963,64"
Termica,2017-06-10,Sudeste/Centro-Oeste,"127,07","1.264,08","23.995,26","5.294,58","5.267,00","6.209,95"
Termica,2017-06-10,Sistema Interligado Nacional,"246,81","2.452,81","41.686,70","10.283,66","10.220,04","10.788,48"
Termica,2017-06-11,Norte,"29,62","338,97","3.363,95","1.234,24","1.283,99","865,21"
Termica,2017-06-11,Nordeste,"46,74","670,26","10.680,33","1.947,43","2.538,87","2.747,00"
Termica,2017-06-11,Sul,"24,40","280,26","3.747,91","1.016,72","1.061,58","963,97"
Termica,2017-06-11,Sudeste/Centro-Oeste,"132,56","1.396,64","24.127,82","5.523,18","5.290,28","6.205,71"
Termica,2017-06-11,Sistema Interligado Nacional,"233,32","2.686,13","41.920,02","9.721,57","10.174,72","10.781,90"
Termica,2017-06-12,Norte,"42,62","381,59","3.406,57","1.775,67","1.324,96","870,80"
Termica,2017-06-12,Nordeste,"63,43","733,84","10.743,91","2.643,08","2.548,07","2.746,40"
Termica,2017-06-12,Sul,"26,10","306,36","3.774,02","1.087,55","1.063,74","964,73"
Termica,2017-06-12,Sudeste/Centro-Oeste,"135,70","1.532,11","24.263,29","5.653,99","5.319,82","6.202,27"
Termica,2017-06-12,Sistema Interligado Nacional,"267,85","2.953,90","42.187,79","11.160,29","10.256,60","10.784,20"
Termica,2017-06-13,Norte,"44,52","426,11","3.451,09","1.854,96","1.365,73","876,80"
