data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno 
2014-08-04,SIN,1.439,5.364,322.223,,,
2014-08-05,SE/CO,862,4.029,192.430,,,
2014-08-05,S,254,1.141,55.542,,,
2014-08-05,NE,222,1.053,49.031,,,
2014-08-05,N,124,602,26.682,,,
2014-08-05,SIN,1.462,6.825,323.685,,,
2014-08-06,SE/CO,850,4.879,193.280,,,
2014-08-06,S,251,1.392,55.792,,,
2014-08-06,NE,218,1.271,49.249,,,
2014-08-06,N,122,724,26.804,,,
2014-08-06,SIN,1.441,8.266,325.125,,,
2014-08-07,SE/CO,855,5.734,194.135,,,
2014-08-07,S,257,1.648,56.049,,,
2014-08-07,NE,216,1.487,49.465,,,
2014-08-07,N,122,846,26.926,,,
2014-08-07,SIN,1.449,9.715,326.574,,,
2014-08-08,SE/CO,855,6.589,194.992,,,
2014-08-08,S,259,1.908,56.308,,,
2014-08-08,NE,216,1.703,49.680,,,
2014-08-08,N,123,969,27.051,,,
2014-08-08,SIN,1.454,11.169,328.030,,,
2014-08-09,SE/CO,778,7.367,195.770,,,
2014-08-09,S,219,2.127,56.527,,,
2014-08-09,NE,204,1.907,49.884,,,
2014-08-09,N,118,1.087,27.168,,,
2014-08-09,SIN,1.319,12.488,329.349,,,
2014-08-10,SE/CO,688,8.054,196.458,,,
2014-08-10,S,181,2.308,56.708,,,
2014-08-10,NE,183,2.090,50.067,,,
2014-08-10,N,111,1.198,27.279,,,
2014-08-10,SIN,1.162,13.650,330.511,,,
2014-08-11,SE/CO,841,8.896,197.299,,,
2014-08-11,S,249,2.557,56.957,,,
2014-08-11,NE,205,2.295,50.272,,,
2014-08-11,N,122,1.319,27.401,,,
2014-08-11,SIN,1.417,15.067,331.928,,,
2014-08-12,SE/CO,880,9.775,198.178,,,
2014-08-12,S,261,2.818,57.218,,,
2014-08-12,NE,216,2.511,50.488,,,
2014-08-12,N,125,1.444,27.526,,,
2014-08-12,SIN,1.481,16.548,333.410,,,
2014-08-13,SE/CO,882,10.657,199.060,,,
2014-08-13,S,255,3.072,57.473,,,
2014-08-13,NE,219,2.731,50.707,,,
2014-08-13,N,126,1.570,27.652,,,
2014-08-13,SIN,1.482,18.030,334.891,,,
2014-08-14,SE/CO,849,11.506,199.909,,,
2014-08-14,S,259,3.332,57.732,,,
2014-08-14,NE,217,2.947,50.924,,,
2014-08-14,N,127,1.697,27.778,,,
2014-08-14,SIN,1.451,19.482,336.343,,,
2014-08-15,SE/CO,835,12.341,200.744,,,
2014-08-15,S,254,3.586,57.986,,,
2014-08-15,NE,211,3.159,51.135,,,
2014-08-15,N,123,1.820,27.901,,,
2014-08-15,SIN,1.424,20.905,337.767,,,
2014-08-16,SE/CO,775,13.117,201.520,,,
2014-08-16,S,213,3.799,58.199,,,
2014-08-16,NE,202,3.361,51.337,,,
2014-08-16,N,117,1.937,28.018,,,
2014-08-16,SIN,1.308,22.213,339.074,,,
2014-08-17,SE/CO,692,13.808,202.211,,,
2014-08-17,S,176,3.976,58.376,,,
2014-08-17,NE,184,3.545,51.521,,,
2014-08-17,N,114,2.050,28.132,,,
2014-08-17,SIN,1.165,23.379,340.240,,,
2014-08-18,SE/CO,836,14.644,203.047,,,
2014-08-18,S,244,4.219,58.620,,,
2014-08-18,NE,209,3.754,51.730,,,
2014-08-18,N,128,2.178,28.260,,,
2014-08-18,SIN,1.417,24.795,341.656,,,
2014-08-19,SE/CO,861,15.505,203.908,,,
2014-08-19,S,257,4.476,58.876,,,
2014-08-19,NE,213,3.966,51.943,,,
2014-08-19,N,128,2.306,28.388,,,
2014-08-19,SIN,1.459,26.254,343.115,,,
2014-08-20,SE/CO,866,16.372,204.775,,,
2014-08-20,S,254,4.731,59.131,,,
2014-08-20,NE,217,4.199,52.175,,,
2014-08-20,N,128,2.435,28.516,,,
2014-08-20,SIN,1.465,27.736,344.597,,,
2014-08-21,SE/CO,875,17.247,205.650,,,
2014-08-21,S,256,4.986,59.387,,,
2014-08-21,NE,219,4.419,52.395,,,
2014-08-21,N,127,2.562,28.643,,,
2014-08-21,SIN,1.477,29.213,346.075,,,
2014-08-22,SE/CO,886,18.132,206.536,,,
2014-08-22,S,258,5.245,59.645,,,
2014-08-22,NE,217,4.636,52.612,,,
2014-08-22,N,126,2.688,28.769,,,
2014-08-22,SIN,1.487,30.701,347.562,,,
2014-08-23,SE/CO,810,18.942,207.346,,,
2014-08-23,S,220,5.464,59.865,,,
2014-08-23,NE,203,4.839,52.815,,,
2014-08-23,N,120,2.808,28.889,,,
2014-08-23,SIN,1.353,32.054,348.915,,,
2014-08-24,SE/CO,722,19.664,208.067,,,
2014-08-24,S,187,5.651,60.051,,,
2014-08-24,NE,186,5.025,53.001,,,
2014-08-24,N,115,2.923,29.004,,,
2014-08-24,SIN,1.209,33.263,350.124,,,
2014-08-25,SE/CO,881,20.545,208.948,,,
2014-08-25,S,249,5.900,60.300,,,
2014-08-25,NE,210,5.235,53.212,,,
2014-08-25,N,129,3.051,29.133,,,
2014-08-25,SIN,1.468,34.732,351.593,,,
2014-08-26,SE/CO,905,21.450,209.860,,,
2014-08-26,S,249,6.148,60.549,,,
2014-08-26,NE,219,5.454,53.446,,,
2014-08-26,N,131,3.182,29.264,,,
2014-08-26,SIN,1.504,36.235,353.119,,,
2014-08-27,SE/CO,873,22.324,210.734,,,
2014-08-27,S,253,6.402,60.802,,,
2014-08-27,NE,223,5.677,53.674,,,
2014-08-27,N,129,3.311,29.393,,,
2014-08-27,SIN,1.478,37.714,354.602,,,
2014-08-28,SE/CO,860,23.184,211.594,,,
2014-08-28,S,260,6.661,61.062,,,
2014-08-28,NE,224,5.901,53.898,,,
2014-08-28,N,129,3.440,29.522,,,
2014-08-28,SIN,1.473,39.186,356.075,,,
2014-08-29,SE/CO,855,24.039,212.449,,,
2014-08-29,S,254,6.916,61.316,,,
2014-08-29,NE,222,6.123,54.120,,,
2014-08-29,N,130,3.570,29.652,,,
2014-08-29,SIN,1.461,40.648,357.536,,,
2014-08-30,SE/CO,782,24.821,213.231,,,
2014-08-30,S,214,7.130,61.530,,,
2014-08-30,NE,205,6.328,54.325,,,
2014-08-30,N,122,3.693,29.774,,,
2014-08-30,SIN,1.324,41.972,358.860,,,
2014-08-31,SE/CO,708,25.529,213.939,,,
2014-08-31,S,179,7.309,61.709,,,
2014-08-31,NE,189,6.517,54.514,,,
2014-08-31,N,113,3.806,29.888,,,
2014-08-31,SIN,1.189,43.161,360.050,,,
2014-09-01,SE/CO,866,866,214.805,,,
2014-09-01,S,237,237,61.947,,,
2014-09-01,NE,220,220,54.734,,,
2014-09-01,N,126,126,30.013,,,
2014-09-01,SIN,1.449,1.449,361.499,,,
2014-09-02,SE/CO,898,1.764,215.703,,,
2014-09-02,S,248,486,62.195,,,
2014-09-02,NE,232,451,54.966,,,
2014-09-02,N,128,254,30.141,,,
2014-09-02,SIN,1.506,2.955,363.005,,,
2014-09-03,SE/CO,901,2.663,216.602,,,
2014-09-03,S,248,734,62.443,,,
2014-09-03,NE,241,692,55.206,,,
2014-09-03,N,131,385,30.272,,,
2014-09-03,SIN,1.520,4.473,364.523,,,
2014-09-04,SE/CO,880,3.543,217.482,,,
2014-09-04,S,243,977,62.686,,,
2014-09-04,NE,243,935,55.449,,,
2014-09-04,N,133,518,30.405,,,
2014-09-04,SIN,1.500,5.973,366.023,,,
2014-09-05,SE/CO,857,4.401,218.339,,,
2014-09-05,S,243,1.220,62.929,,,
2014-09-05,NE,232,1.167,55.681,,,
2014-09-05,N,131,649,30.537,,,
2014-09-05,SIN,1.462,7.436,367.486,,,
2014-09-06,SE/CO,779,5.179,219.118,,,
2014-09-06,S,205,1.425,63.134,,,
2014-09-06,NE,209,1.376,55.891,,,
2014-09-06,N,121,770,30.657,,,
2014-09-06,SIN,1.314,8.750,368.800,,,
2014-09-07,SE/CO,690,5.869,219.808,,,
2014-09-07,S,173,1.598,63.307,,,
2014-09-07,NE,190,1.566,56.080,,,
2014-09-07,N,115,885,30.772,,,
2014-09-07,SIN,1.167,9.917,369.967,,,
2014-09-08,SE/CO,842,6.712,220.650,,,
2014-09-08,S,236,1.834,63.543,,,
2014-09-08,NE,215,1.781,56.296,,,
2014-09-08,N,125,1.009,30.897,,,
2014-09-08,SIN,1.419,11.336,371.386,,,
2014-09-09,SE/CO,887,7.598,221.536,,,
2014-09-09,S,255,2.089,63.801,,,
2014-09-09,NE,214,1.995,56.512,,,
2014-09-09,N,131,1.140,31.028,,,
2014-09-09,SIN,1.486,12.823,372.877,,,
2014-09-10,SE/CO,905,8.503,222.441,,,
2014-09-10,S,263,2.352,64.064,,,
2014-09-10,NE,216,2.211,56.729,,,
2014-09-10,N,132,1.271,31.160,,,
2014-09-10,SIN,1.516,14.338,374.393,,,
2014-09-11,SE/CO,922,9.425,223.363,,,
2014-09-11,S,263,2.615,64.327,,,
2014-09-11,NE,220,2.431,56.948,,,
2014-09-11,N,132,1.404,31.292,,,
2014-09-11,SIN,1.537,15.875,375.930,,,
2014-09-12,SE/CO,912,10.337,224.275,,,
2014-09-12,S,262,2.878,64.589,,,
2014-09-12,NE,222,2.653,57.170,,,
2014-09-12,N,130,1.533,31.421,,,
2014-09-12,SIN,1.525,17.400,377.455,,,
2014-09-13,SE/CO,811,11.148,225.086,,,
2014-09-13,S,229,3.107,64.818,,,
2014-09-13,NE,210,2.863,57.380,,,
2014-09-13,N,122,1.655,31.543,,,
2014-09-13,SIN,1.372,18.772,378.827,,,
2014-09-14,SE/CO,729,11.877,225.815,,,
2014-09-14,S,188,3.295,65.006,,,
2014-09-14,NE,184,3.047,57.564,,,
2014-09-14,N,117,1.772,31.661,,,
2014-09-14,SIN,1.219,19.991,380.046,,,
2014-09-15,SE/CO,892,12.769,226.707,,,
2014-09-15,S,248,3.543,65.254,,,
2014-09-15,NE,212,3.259,57.777,,,
2014-09-15,N,132,1.904,31.792,,,
2014-09-15,SIN,1.484,21.476,381.530,,,
2014-09-16,SE/CO,916,13.685,227.623,,,
2014-09-16,S,253,3.796,65.507,,,
2014-09-16,NE,232,3.491,58.008,,,
2014-09-16,N,134,2.038,31.926,,,
2014-09-16,SIN,1.534,23.010,383.064,,,
2014-09-17,SE/CO,907,14.592,228.529,,,
2014-09-17,S,255,4.050,65.762,,,
2014-09-17,NE,229,3.720,58.228,,,
2014-09-17,N,131,2.169,32.058,,,
2014-09-17,SIN,1.522,24.531,384.576,,,
2014-09-18,SE/CO,911,15.503,229.440,,,
2014-09-18,S,255,4.306,66.017,,,
2014-09-18,NE,224,3.944,58.452,,,
2014-09-18,N,129,2.298,32.186,,,
2014-09-18,SIN,1.519,26.051,386.095,,,
2014-09-19,SE/CO,918,16.421,230.358,,,
2014-09-19,S,247,4.553,66.264,,,
2014-09-19,NE,227,4.170,58.678,,,
2014-09-19,N,128,2.426,32.314,,,
2014-09-19,SIN,1.520,27.571,387.615,,,
2014-09-20,SE/CO,842,17.263,231.200,,,
2014-09-20,S,209,4.762,66.473,,,
2014-09-20,NE,217,4.388,58.896,,,
2014-09-20,N,123,2.549,32.438,,,
2014-09-20,SIN,1.391,28.962,389.007,,,
2014-09-21,SE/CO,745,18.008,231.945,,,
2014-09-21,S,176,4.938,66.649,,,
2014-09-21,NE,205,4.593,59.101,,,
2014-09-21,N,115,2.664,32.552,,,
2014-09-21,SIN,1.240,30.203,390.247,,,
2014-09-22,SE/CO,849,18.857,232.794,,,
2014-09-22,S,238,5.176,66.887,,,
2014-09-22,NE,230,4.823,59.331,,,
2014-09-22,N,130,2.794,32.683,,,
2014-09-22,SIN,1.447,31.650,391.694,,,
2014-09-23,SE/CO,872,19.730,233.666,,,
2014-09-23,S,251,5.426,67.138,,,
2014-09-23,NE,226,5.049,59.556,,,
2014-09-23,N,131,2.926,32.814,,,
2014-09-23,SIN,1.480,33.130,393.174,,,
2014-09-24,SE/CO,897,20.627,234.564,,,
2014-09-24,S,254,5.680,67.392,,,
2014-09-24,NE,224,5.273,59.781,,,
2014-09-24,N,129,3.055,32.943,,,
2014-09-24,SIN,1.505,34.635,394.679,,,
2014-09-25,SE/CO,904,21.531,235.468,,,
2014-09-25,S,254,5.935,67.646,,,
2014-09-25,NE,225,5.498,60.006,,,
2014-09-25,N,129,3.184,33.072,,,
2014-09-25,SIN,1.512,36.147,396.192,,,
2014-09-26,SE/CO,912,22.444,236.380,,,
2014-09-26,S,252,6.187,67.898,,,
2014-09-26,NE,223,5.720,60.228,,,
2014-09-26,N,129,3.313,33.201,,,
2014-09-26,SIN,1.516,37.663,397.708,,,
2014-09-27,SE/CO,825,23.268,237.205,,,
2014-09-27,S,212,6.399,68.111,,,
2014-09-27,NE,212,5.933,60.440,,,
2014-09-27,N,123,3.435,33.323,,,
2014-09-27,SIN,1.372,39.035,399.079,,,
2014-09-28,SE/CO,740,24.008,237.944,,,
2014-09-28,S,176,6.575,68.287,,,
2014-09-28,NE,195,6.127,60.635,,,
2014-09-28,N,116,3.552,33.440,,,
2014-09-28,SIN,1.227,40.262,400.306,,,
2014-09-29,SE/CO,910,24.917,238.854,,,
2014-09-29,S,245,6.821,68.533,,,
2014-09-29,NE,227,6.360,60.868,,,
2014-09-29,N,129,3.681,33.569,,,
2014-09-29,SIN,1.511,41.780,401.824,,,
2014-09-30,SE/CO,931,25.848,239.785,,,
2014-09-30,S,255,7.077,68.788,,,
2014-09-30,NE,233,6.593,61.101,,,
2014-09-30,N,130,3.811,33.700,,,
2014-09-30,SIN,1.549,43.329,403.374,,,
2014-10-01,SE/CO,943,943,240.728,,,
2014-10-01,S,251,251,69.039,,,
2014-10-01,NE,235,235,61.336,,,
2014-10-01,N,128,128,33.828,,,
2014-10-01,SIN,1.558,1.558,404.932,,,
2014-10-02,SE/CO,903,1.846,241.632,,,
2014-10-02,S,249,500,69.289,,,
2014-10-02,NE,235,470,61.570,,,
2014-10-02,N,126,254,33.954,,,
2014-10-02,SIN,1.513,3.071,406.445,,,
2014-10-03,SE/CO,866,2.712,242.497,,,
2014-10-03,S,244,744,69.532,,,
2014-10-03,NE,223,693,61.794,,,
2014-10-03,N,123,377,34.077,,,
2014-10-03,SIN,1.455,4.526,407.900,,,
2014-10-04,SE/CO,774,3.486,243.271,,,
2014-10-04,S,202,946,69.734,,,
2014-10-04,NE,203,896,61.997,,,
2014-10-04,N,115,492,34.192,,,
2014-10-04,SIN,1.294,5.820,409.194,,,
2014-10-05,SE/CO,675,4.161,243.946,,,
2014-10-05,S,166,1.112,69.900,,,
2014-10-05,NE,180,1.076,62.177,,,
2014-10-05,N,110,602,34.301,,,
2014-10-05,SIN,1.130,6.950,410.324,,,
2014-10-06,SE/CO,831,4.992,244.777,,,
2014-10-06,S,237,1.349,70.137,,,
2014-10-06,NE,209,1.285,62.385,,,
2014-10-06,N,124,726,34.426,,,
2014-10-06,SIN,1.402,8.352,411.726,,,
2014-10-07,SE/CO,862,5.854,245.639,,,
2014-10-07,S,256,1.605,70.394,,,
2014-10-07,NE,219,1.503,62.604,,,
2014-10-07,N,126,852,34.551,,,
2014-10-07,SIN,1.463,9.814,413.188,,,
2014-10-08,SE/CO,893,6.747,246.532,,,
2014-10-08,S,266,1.871,70.659,,,
2014-10-08,NE,218,1.722,62.822,,,
2014-10-08,N,127,978,34.678,,,
2014-10-08,SIN,1.504,11.318,414.692,,,
2014-10-09,SE/CO,916,7.663,247.449,,,
2014-10-09,S,271,2.142,70.928,,,
2014-10-09,NE,219,1.940,63.041,,,
2014-10-09,N,128,1.106,34.806,,,
2014-10-09,SIN,1.533,12.851,416.223,,,
2014-10-10,SE/CO,940,8.603,248.389,,,
2014-10-10,S,274,2.415,71.201,,,
2014-10-10,NE,219,2.159,63.260,,,
2014-10-10,N,126,1.232,34.932,,,
2014-10-10,SIN,1.558,14.410,417.782,,,
2014-10-11,SE/CO,864,9.467,249.253,,,
2014-10-11,S,232,2.648,71.434,,,
2014-10-11,NE,209,2.368,63.469,,,
2014-10-11,N,122,1.354,35.054,,,
2014-10-11,SIN,1.427,15.837,419.209,,,
2014-10-12,SE/CO,761,10.228,250.014,,,
2014-10-12,S,196,2.844,71.630,,,
2014-10-12,NE,190,2.558,63.659,,,
2014-10-12,N,111,1.466,35.165,,,
2014-10-12,SIN,1.259,17.095,420.468,,,
2014-10-13,SE/CO,952,11.179,250.966,,,
2014-10-13,S,267,3.110,71.897,,,
2014-10-13,NE,219,2.777,63.878,,,
2014-10-13,N,121,1.587,35.286,,,
2014-10-13,SIN,1.559,18.654,422.026,,,
2014-10-14,SE/CO,985,12.165,251.951,,,
2014-10-14,S,272,3.382,72.168,,,
2014-10-14,NE,227,3.005,64.105,,,
2014-10-14,N,126,1.712,35.412,,,
2014-10-14,SIN,1.610,20.264,423.636,,,
2014-10-15,SE/CO,980,13.145,252.931,,,
2014-10-15,S,270,3.653,72.439,,,
2014-10-15,NE,228,3.233,64.334,,,
2014-10-15,N,125,1.837,35.537,,,
2014-10-15,SIN,1.604,21.868,425.240,,,
2014-10-16,SE/CO,984,14.129,253.915,,,
2014-10-16,S,270,3.923,72.709,,,
2014-10-16,NE,228,3.461,64.562,,,
2014-10-16,N,124,1.961,35.661,,,
2014-10-16,SIN,1.607,23.474,426.847,,,
2014-10-17,SE/CO,996,15.124,254.911,,,
2014-10-17,S,271,4.194,72.981,,,
2014-10-17,NE,231,3.692,64.793,,,
2014-10-17,N,123,2.084,35.784,,,
2014-10-17,SIN,1.621,25.096,428.468,,,
2014-10-18,SE/CO,888,16.012,255.798,,,
2014-10-18,S,228,4.422,73.208,,,
2014-10-18,NE,221,3.913,65.014,,,
2014-10-18,N,118,2.202,35.902,,,
2014-10-18,SIN,1.454,26.549,429.922,,,
2014-10-19,SE/CO,763,16.808,256.594,,,
2014-10-19,S,179,4.609,73.395,,,
2014-10-19,NE,191,4.113,65.213,,,
2014-10-19,N,106,2.313,36.013,,,
2014-10-19,SIN,1.240,27.843,431.216,,,
2014-10-20,SE/CO,921,17.730,257.516,,,
2014-10-20,S,245,4.854,73.641,,,
2014-10-20,NE,225,4.338,65.438,,,
2014-10-20,N,124,2.437,36.137,,,
2014-10-20,SIN,1.516,29.359,432.731,,,
2014-10-21,SE/CO,906,18.636,258.422,,,
2014-10-21,S,256,5.110,73.896,,,
2014-10-21,NE,229,4.567,65.667,,,
2014-10-21,N,129,2.566,36.266,,,
2014-10-21,SIN,1.520,30.879,434.251,,,
2014-10-22,SE/CO,896,19.532,259.318,,,
2014-10-22,S,256,5.367,74.153,,,
2014-10-22,NE,218,4.785,65.885,,,
2014-10-22,N,125,2.691,36.391,,,
2014-10-22,SIN,1.496,32.374,435.747,,,
2014-10-23,SE/CO,899,20.431,260.217,,,
2014-10-23,S,261,5.628,74.414,,,
2014-10-23,NE,219,5.004,66.104,,,
2014-10-23,N,124,2.815,36.515,,,
2014-10-23,SIN,1.504,33.878,437.251,,,
2014-10-24,SE/CO,918,21.350,261.136,,,
2014-10-24,S,268,5.896,74.682,,,
2014-10-24,NE,220,5.223,66.324,,,
2014-10-24,N,121,2.936,36.636,,,
2014-10-24,SIN,1.527,35.405,438.778,,,
2014-10-25,SE/CO,825,22.174,261.960,,,
2014-10-25,S,227,6.123,74.910,,,
2014-10-25,NE,210,5.433,66.534,,,
2014-10-25,N,120,3.056,36.756,,,
2014-10-25,SIN,1.382,36.787,440.160,,,
2014-10-26,SE/CO,726,22.900,262.686,,,
2014-10-26,S,189,6.312,75.098,,,
2014-10-26,NE,193,5.626,66.727,,,
2014-10-26,N,112,3.168,36.867,,,
2014-10-26,SIN,1.219,38.007,441.379,,,
2014-10-27,SE/CO,860,23.760,263.546,,,
2014-10-27,S,265,6.578,75.364,,,
2014-10-27,NE,224,5.851,66.951,,,
2014-10-27,N,123,3.291,36.990,,,
2014-10-27,SIN,1.472,39.479,442.851,,,
2014-10-28,SE/CO,876,24.635,264.422,,,
2014-10-28,S,288,6.866,75.652,,,
2014-10-28,NE,232,6.083,67.183,,,
2014-10-28,N,128,3.419,37.118,,,
2014-10-28,SIN,1.523,41.003,444.375,,,
2014-10-29,SE/CO,889,25.525,265.311,,,
2014-10-29,S,295,7.161,75.947,,,
2014-10-29,NE,232,6.309,67.409,,,
2014-10-29,N,130,3.549,37.249,,,
2014-10-29,SIN,1.546,42.544,445.916,,,
2014-10-30,SE/CO,932,26.457,266.243,,,
2014-10-30,S,282,7.443,76.229,,,
2014-10-30,NE,223,6.532,67.633,,,
2014-10-30,N,132,3.680,37.380,,,
2014-10-30,SIN,1.569,44.112,447.485,,,
2014-10-31,SE/CO,946,27.403,267.189,,,
2014-10-31,S,276,7.719,76.505,,,
2014-10-31,NE,221,6.753,67.854,,,
2014-10-31,N,129,3.809,37.509,,,
2014-10-31,SIN,1.571,45.684,449.057,,,
2014-11-01,SE/CO,848,848,268.037,,,
2014-11-01,S,235,235,76.740,,,
2014-11-01,NE,202,202,68.056,,,
2014-11-01,N,123,123,37.632,,,
2014-11-01,SIN,1.408,1.408,450.465,,,
2014-11-02,SE/CO,757,1.605,268.794,,,
2014-11-02,S,191,426,76.931,,,
2014-11-02,NE,187,390,68.243,,,
2014-11-02,N,118,240,37.749,,,
2014-11-02,SIN,1.253,2.661,451.718,,,
2014-11-03,SE/CO,919,2.524,269.713,,,
2014-11-03,S,266,693,77.197,,,
2014-11-03,NE,218,608,68.462,,,
2014-11-03,N,127,367,37.876,,,
2014-11-03,SIN,1.530,4.191,453.248,,,
2014-11-04,SE/CO,955,3.478,270.668,,,
2014-11-04,S,273,966,77.471,,,
2014-11-04,NE,227,835,68.689,,,
2014-11-04,N,129,495,38.004,,,
2014-11-04,SIN,1.583,5.775,454.831,,,
2014-11-05,SE/CO,957,4.436,271.625,,,
2014-11-05,S,263,1.228,77.733,,,
2014-11-05,NE,226,1.061,68.914,,,
2014-11-05,N,128,623,38.132,,,
2014-11-05,SIN,1.573,7.348,456.404,,,
2014-11-06,SE/CO,945,5.381,272.570,,,
2014-11-06,S,264,1.492,77.997,,,
2014-11-06,NE,223,1.284,69.138,,,
2014-11-06,N,128,751,38.260,,,
2014-11-06,SIN,1.561,8.909,457.966,,,
2014-11-07,SE/CO,946,6.327,273.516,,,
2014-11-07,S,259,1.751,78.256,,,
2014-11-07,NE,223,1.507,69.361,,,
2014-11-07,N,129,880,38.389,,,
2014-11-07,SIN,1.557,10.466,459.522,,,
2014-11-08,SE/CO,857,7.184,274.373,,,
2014-11-08,S,221,1.973,78.477,,,
2014-11-08,NE,220,1.728,69.581,,,
2014-11-08,N,125,1.005,38.514,,,
2014-11-08,SIN,1.423,11.889,460.946,,,
2014-11-09,SE/CO,756,7.939,275.129,,,
2014-11-09,S,192,2.165,78.670,,,
2014-11-09,NE,206,1.934,69.788,,,
2014-11-09,N,114,1.119,38.628,,,
2014-11-09,SIN,1.268,13.157,462.214,,,
2014-11-10,SE/CO,888,8.828,276.037,,,
2014-11-10,S,270,2.435,78.925,,,
2014-11-10,NE,236,2.170,70.022,,,
2014-11-10,N,125,1.244,38.754,,,
2014-11-10,SIN,1.519,14.676,463.737,,,
2014-11-11,SE/CO,909,9.736,276.926,,,
2014-11-11,S,278,2.712,79.217,,,
2014-11-11,NE,243,2.413,70.266,,,
2014-11-11,N,131,1.375,38.884,,,
2014-11-11,SIN,1.561,16.237,465.294,,,
2014-11-12,SE/CO,921,10.658,277.847,,,
2014-11-12,S,276,2.989,79.493,,,
2014-11-12,NE,247,2.659,70.513,,,
2014-11-12,N,132,1.507,39.016,,,
2014-11-12,SIN,1.575,17.812,466.869,,,
2014-11-13,SE/CO,931,11.589,278.778,,,
2014-11-13,S,274,3.262,79.767,,,
2014-11-13,NE,247,2.906,70.759,,,
2014-11-13,N,125,1.632,39.141,,,
2014-11-13,SIN,1.576,19.388,468.445,,,
2014-11-14,SE/CO,878,12.467,279.656,,,
2014-11-14,S,265,3.527,80.032,,,
2014-11-14,NE,245,3.151,71.002,,,
2014-11-14,N,126,1.758,39.267,,,
2014-11-14,SIN,1.514,20.903,469.957,,,
2014-11-15,SE/CO,722,13.189,280.378,,,
2014-11-15,S,208,3.735,80.240,,,
2014-11-15,NE,218,3.369,71.220,,,
2014-11-15,N,117,1.875,39.384,,,
2014-11-15,SIN,1.265,22.168,471.222,,,
2014-11-16,SE/CO,673,13.862,281.051,,,
2014-11-16,S,193,3.928,80.433,,,
2014-11-16,NE,210,3.579,71.430,,,
2014-11-16,N,113,1.988,39.497,,,
2014-11-16,SIN,1.189,23.357,472.411,,,
2014-11-17,SE/CO,835,14.697,281.886,,,
2014-11-17,S,270,4.199,80.703,,,
2014-11-17,NE,228,3.807,71.658,,,
2014-11-17,N,126,2.114,39.623,,,
2014-11-17,SIN,1.459,24.816,473.870,,,
2014-11-18,SE/CO,872,15.569,282.759,,,
2014-11-18,S,279,4.478,80.982,,,
2014-11-18,NE,224,4.031,71.882,,,
2014-11-18,N,125,2.239,39.748,,,
2014-11-18,SIN,1.501,26.317,475.371,,,
2014-11-19,SE/CO,894,16.463,283.653,,,
2014-11-19,S,287,4.764,81.269,,,
2014-11-19,NE,219,4.250,72.101,,,
2014-11-19,N,123,2.362,39.871,,,
2014-11-19,SIN,1.523,27.840,476.894,,,
2014-11-20,SE/CO,853,17.317,284.506,,,
2014-11-20,S,292,5.056,81.561,,,
2014-11-20,NE,219,4.468,72.320,,,
2014-11-20,N,118,2.480,39.989,,,
2014-11-20,SIN,1.482,29.321,478.376,,,
2014-11-21,SE/CO,910,18.227,285.417,,,
2014-11-21,S,290,5.346,81.851,,,
2014-11-21,NE,220,4.688,72.540,,,
2014-11-21,N,119,2.599,40.108,,,
2014-11-21,SIN,1.539,30.861,479.915,,,
2014-11-22,SE/CO,852,19.035,286.237,,,
2014-11-22,S,241,5.550,82.054,,,
2014-11-22,NE,210,4.901,72.752,,,
2014-11-22,N,118,2.722,40.230,,,
2014-11-22,SIN,1.421,32.206,481.273,,,
2014-11-23,SE/CO,760,19.839,287.028,,,
2014-11-23,S,203,5.790,82.295,,,
2014-11-23,NE,201,5.099,72.950,,,
2014-11-23,N,113,2.830,40.339,,,
2014-11-23,SIN,1.277,33.558,482.613,,,
2014-11-24,SE/CO,901,20.740,287.929,,,
2014-11-24,S,278,6.069,82.573,,,
2014-11-24,NE,229,5.328,73.179,,,
2014-11-24,N,126,2.956,40.465,,,
2014-11-24,SIN,1.534,35.092,484.146,,,
2014-11-25,SE/CO,929,21.669,288.858,,,
2014-11-25,S,286,6.355,82.860,,,
2014-11-25,NE,228,5.555,73.407,,,
2014-11-25,N,128,3.084,40.593,,,
2014-11-25,SIN,1.571,36.663,485.717,,,
2014-11-26,SE/CO,940,22.609,289.797,,,
2014-11-26,S,282,6.637,83.141,,,
2014-11-26,NE,233,5.788,73.640,,,
2014-11-26,N,128,3.211,40.721,,,
2014-11-26,SIN,1.582,38.245,487.300,,,
2014-11-27,SE/CO,928,23.536,290.725,,,
2014-11-27,S,288,6.925,83.429,,,
2014-11-27,NE,235,6.023,73.875,,,
2014-11-27,N,127,3.339,40.848,,,
2014-11-27,SIN,1.578,39.823,488.878,,,
2014-11-28,SE/CO,898,24.435,291.623,,,
2014-11-28,S,286,7.211,83.715,,,
2014-11-28,NE,240,6.262,74.115,,,
2014-11-28,N,127,3.466,40.975,,,
2014-11-28,SIN,1.551,41.374,490.429,,,
2014-11-29,SE/CO,800,25.235,292.423,,,
2014-11-29,S,249,7.459,83.964,,,
2014-11-29,NE,220,6.482,74.335,,,
2014-11-29,N,124,3.590,41.099,,,
2014-11-29,SIN,1.393,42.766,491.821,,,
2014-11-30,SE/CO,722,25.957,293.146,,,
2014-11-30,S,216,7.676,84.181,,,
2014-11-30,NE,196,6.679,74.531,,,
2014-11-30,N,119,3.708,41.218,,,
