tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Hidraulica,2017-06-08,Nordeste,"38,77","302,10","8.228,95","1.615,23","1.573,44","2.156,43"
Hidraulica,2017-06-08,Sul,"240,87","1.914,49","30.152,02","10.036,25","9.971,32","7.901,47"
Hidraulica,2017-06-08,Sudeste/Centro-Oeste,"504,07","3.539,13","87.432,83","21.002,87","18.432,97","22.912,17"
Hidraulica,2017-06-08,Itaipu,"229,49","1.798,05","36.756,93","9.562,08","9.364,83","9.632,32"
Hidraulica,2017-06-09,Norte,"186,50","1.587,19","30.582,10","7.771,04","7.348,11","7.964,09"
Hidraulica,2017-06-09,Nordeste,"39,42","341,52","8.268,37","1.642,51","1.581,11","2.153,22"
Hidraulica,2017-06-09,Sul,"249,08","2.163,57","30.401,10","10.378,19","10.016,52","7.916,95"
Hidraulica,2017-06-09,Sudeste/Centro-Oeste,"457,91","3.997,04","87.890,73","19.079,39","18.504,79","22.888,21"
Hidraulica,2017-06-09,Itaipu,"252,47","2.050,52","37.009,41","10.519,62","9.493,14","9.637,87"
Hidraulica,2017-06-10,Norte,"138,12","1.725,31","30.720,22","5.754,85","7.188,78","7.950,37"
Hidraulica,2017-06-10,Nordeste,"37,68","379,20","8.306,05","1.569,91","1.579,99","2.149,60"
Hidraulica,2017-06-10,Sul,"239,35","2.402,92","30.640,45","9.972,78","10.012,15","7.929,72"
Hidraulica,2017-06-10,Sudeste/Centro-Oeste,"419,39","4.416,43","88.310,12","17.474,60","18.401,77","22.854,59"
Hidraulica,2017-06-10,Itaipu,"189,59","2.240,11","37.199,00","7.899,71","9.333,80","9.627,07"
Hidraulica,2017-06-11,Norte,"121,51","1.846,82","30.841,73","5.062,80","6.995,51","7.932,54"
Hidraulica,2017-06-11,Nordeste,"39,76","418,96","8.345,81","1.656,66","1.586,96","2.146,56"
Hidraulica,2017-06-11,Sul,"168,57","2.571,48","30.809,01","7.023,56","9.740,46","7.924,13"
Hidraulica,2017-06-11,Sudeste/Centro-Oeste,"378,79","4.795,22","88.688,91","15.782,97","18.163,70","22.810,93"
Hidraulica,2017-06-11,Itaipu,"168,11","2.408,22","37.367,11","7.004,53","9.122,05","9.610,88"
Hidraulica,2017-06-12,Norte,"135,85","1.982,67","30.977,58","5.660,49","6.884,26","7.918,60"
Hidraulica,2017-06-12,Nordeste,"40,84","459,80","8.386,65","1.701,69","1.596,52","2.143,83"
Hidraulica,2017-06-12,Sul,"238,15","2.809,63","31.047,16","9.922,94","9.755,67","7.936,39"
Hidraulica,2017-06-12,Sudeste/Centro-Oeste,"439,00","5.234,22","89.127,92","18.291,72","18.174,37","22.783,21"
Hidraulica,2017-06-12,Itaipu,"237,83","2.646,05","37.604,93","9.909,48","9.187,67","9.612,71"
Hidraulica,2017-06-13,Norte,"151,00","2.133,67","31.128,58","6.291,62","6.838,67","7.908,68"
Hidraulica,2017-06-13,Nordeste,"38,26","498,06","8.424,91","1.594,15","1.596,34","2.140,48"
Hidraulica,2017-06-13,Sul,"271,16","3.080,80","31.318,33","11.298,49","9.874,35","7.956,89"
Hidraulica,2017-06-13,Sudeste/Centro-Oeste,"442,53","5.676,75","89.570,45","18.438,75","18.194,71","22.756,72"
Hidraulica,2017-06-13,Itaipu,"248,08","2.894,13","37.853,01","10.336,61","9.276,05","9.617,13"
Hidraulica,2017-06-14,Norte,"173,73","2.307,39","31.302,30","7.238,55","6.867,23","7.904,62"
Hidraulica,2017-06-14,Nordeste,"39,00","537,06","8.463,91","1.624,98","1.598,38","2.137,35"
Hidraulica,2017-06-14,Sul,"262,39","3.343,19","31.580,72","10.933,08","9.949,97","7.974,93"
Hidraulica,2017-06-14,Sudeste/Centro-Oeste,"446,00","6.122,75","90.016,45","18.583,33","18.222,46","22.731,43"
Hidraulica,2017-06-14,Itaipu,"239,48","3.133,61","38.092,49","9.978,34","9.326,21","9.619,32"
Hidraulica,2017-06-15,Norte,"134,40","2.441,79","31.436,71","5.600,07","6.782,76","7.890,74"
Hidraulica,2017-06-15,Nordeste,"41,60","578,66","8.505,51","1.733,50","1.607,39","2.134,92"
Hidraulica,2017-06-15,Sul,"198,47","3.541,66","31.779,19","8.269,69","9.837,95","7.976,70"
Hidraulica,2017-06-15,Sudeste/Centro-Oeste,"419,05","6.541,80","90.435,50","17.460,56","18.171,67","22.699,67"
Hidraulica,2017-06-15,Itaipu,"209,83","3.343,44","38.302,32","8.742,84","9.287,32","9.614,04"
Hidraulica,2017-06-16,Norte,"136,58","2.578,37","31.573,28","5.690,81","6.714,51","7.877,57"
Hidraulica,2017-06-16,Nordeste,"41,35","620,01","8.546,86","1.722,86","1.614,61","2.132,45"
Hidraulica,2017-06-16,Sul,"241,97","3.783,63","32.021,16","10.082,20","9.853,22","7.989,31"
Hidraulica,2017-06-16,Sudeste/Centro-Oeste,"435,66","6.977,46","90.871,16","18.152,35","18.170,46","22.672,44"
Hidraulica,2017-06-16,Itaipu,"215,60","3.559,03","38.517,92","8.983,23","9.268,32","9.610,26"
Hidraulica,2017-06-17,Norte,"132,37","2.710,74","31.705,65","5.515,28","6.643,97","7.863,50"
Hidraulica,2017-06-17,Nordeste,"40,25","660,26","8.587,12","1.677,26","1.618,29","2.129,74"
Hidraulica,2017-06-17,Sul,"224,06","4.007,70","32.245,23","9.336,00","9.822,79","7.997,33"
Hidraulica,2017-06-17,Sudeste/Centro-Oeste,"409,49","7.386,95","91.280,65","17.062,18","18.105,27","22.639,05"
Hidraulica,2017-06-17,Itaipu,"168,89","3.727,93","38.686,81","7.037,22","9.137,07","9.594,94"
Hidraulica,2017-06-18,Norte,"126,88","2.837,62","31.832,53","5.286,75","6.568,57","7.848,26"
Hidraulica,2017-06-18,Nordeste,"38,11","698,38","8.625,23","1.587,99","1.616,61","2.126,54"
Hidraulica,2017-06-18,Sul,"149,27","4.156,97","32.394,50","6.219,70","9.622,62","7.986,81"
Hidraulica,2017-06-18,Sudeste/Centro-Oeste,"387,00","7.773,95","91.667,65","16.124,90","17.995,25","22.600,50"
Hidraulica,2017-06-18,Itaipu,"182,23","3.910,15","38.869,04","7.592,76","9.051,28","9.583,10"
Hidraulica,2017-06-19,Norte,"139,16","2.976,78","31.971,70","5.798,42","6.528,03","7.836,20"
Hidraulica,2017-06-19,Nordeste,"41,86","740,24","8.667,09","1.744,23","1.623,33","2.124,29"
Hidraulica,2017-06-19,Sul,"252,83","4.409,80","32.647,33","10.534,54","9.670,62","8.001,80"
Hidraulica,2017-06-19,Sudeste/Centro-Oeste,"429,37","8.203,32","92.097,02","17.890,47","17.989,73","22.572,80"
Hidraulica,2017-06-19,Itaipu,"222,39","4.132,54","39.091,43","9.266,25","9.062,59","9.581,23"
Hidraulica,2017-06-20,Norte,"134,65","3.111,44","32.106,35","5.610,55","6.482,16","7.823,18"
Hidraulica,2017-06-20,Nordeste,"37,96","778,19","8.705,05","1.581,47","1.621,23","2.121,11"
Hidraulica,2017-06-20,Sul,"286,66","4.696,46","32.933,99","11.944,14","9.784,29","8.024,85"
Hidraulica,2017-06-20,Sudeste/Centro-Oeste,"442,88","8.646,19","92.539,89","18.453,13","18.012,90","22.548,71"
Hidraulica,2017-06-20,Itaipu,"226,26","4.358,80","39.317,69","9.427,55","9.080,84","9.580,33"
Hidraulica,2017-06-21,Norte,"125,28","3.236,71","32.231,63","5.219,90","6.422,05","7.808,05"
Hidraulica,2017-06-21,Nordeste,"37,02","815,22","8.742,07","1.542,64","1.617,49","2.117,75"
Hidraulica,2017-06-21,Sul,"269,46","4.965,93","33.203,45","11.227,70","9.853,03","8.043,47"
Hidraulica,2017-06-21,Sudeste/Centro-Oeste,"424,14","9.070,33","92.964,03","17.672,47","17.996,69","22.520,36"
Hidraulica,2017-06-21,Itaipu,"227,39","4.586,20","39.545,08","9.474,71","9.099,60","9.579,72"
Hidraulica,2017-06-22,Norte,"117,64","3.354,35","32.349,27","4.901,62","6.352,94","7.791,25"
Hidraulica,2017-06-22,Nordeste,"38,80","854,01","8.780,87","1.616,59","1.617,45","2.114,85"
Hidraulica,2017-06-22,Sul,"275,51","5.241,43","33.478,96","11.479,43","9.926,95","8.063,33"
Hidraulica,2017-06-22,Sudeste/Centro-Oeste,"420,20","9.490,54","93.384,23","17.508,41","17.974,50","22.491,39"
Hidraulica,2017-06-22,Itaipu,"217,60","4.803,80","39.762,68","9.066,65","9.098,10","9.576,75"
Hidraulica,2017-06-23,Norte,"131,46","3.485,81","32.480,72","5.477,29","6.314,87","7.777,95"
Hidraulica,2017-06-23,Nordeste,"37,72","891,74","8.818,59","1.571,72","1.615,46","2.111,73"
Hidraulica,2017-06-23,Sul,"292,51","5.533,94","33.771,47","12.187,79","10.025,25","8.087,04"
Hidraulica,2017-06-23,Sudeste/Centro-Oeste,"406,69","9.897,22","93.790,92","16.945,24","17.929,75","22.459,51"
Hidraulica,2017-06-23,Itaipu,"214,20","5.018,00","39.976,88","8.925,09","9.090,58","9.573,01"
Hidraulica,2017-06-24,Norte,"120,07","3.605,88","32.600,79","5.002,97","6.260,21","7.762,09"
Hidraulica,2017-06-24,Nordeste,"37,28","929,01","8.855,87","1.553,32","1.612,87","2.108,54"
Hidraulica,2017-06-24,Sul,"278,33","5.812,27","34.049,80","11.597,26","10.090,75","8.107,10"
Hidraulica,2017-06-24,Sudeste/Centro-Oeste,"381,18","10.278,40","94.172,10","15.882,46","17.844,44","22.421,93"
Hidraulica,2017-06-24,Itaipu,"187,81","5.205,81","40.164,69","7.825,33","9.037,86","9.563,02"
Hidraulica,2017-06-25,Norte,"103,00","3.708,88","32.703,79","4.291,56","6.181,46","7.742,37"
Hidraulica,2017-06-25,Nordeste,"36,31","965,32","8.892,17","1.512,80","1.608,87","2.105,15"
Hidraulica,2017-06-25,Sul,"176,01","5.988,28","34.225,81","7.333,56","9.980,46","8.102,70"
Hidraulica,2017-06-25,Sudeste/Centro-Oeste,"351,16","10.629,56","94.523,26","14.631,63","17.715,93","22.377,67"
Hidraulica,2017-06-25,Itaipu,"192,47","5.398,28","40.357,17","8.019,77","8.997,13","9.554,25"
Hidraulica,2017-06-26,Norte,"113,84","3.822,72","32.817,63","4.743,45","6.126,15","7.725,43"
Hidraulica,2017-06-26,Nordeste,"36,14","1.001,46","8.928,31","1.505,85","1.604,91","2.101,77"
Hidraulica,2017-06-26,Sul,"266,82","6.255,10","34.492,63","11.117,41","10.024,19","8.119,73"
Hidraulica,2017-06-26,Sudeste/Centro-Oeste,"390,06","11.019,62","94.913,32","16.252,51","17.659,65","22.343,06"
Hidraulica,2017-06-26,Itaipu,"219,59","5.617,87","40.576,75","9.149,49","9.002,99","9.551,97"
Hidraulica,2017-06-27,Norte,"115,50","3.938,22","32.933,13","4.812,58","6.077,50","7.709,07"
Hidraulica,2017-06-27,Nordeste,"39,96","1.041,42","8.968,28","1.665,08","1.607,14","2.099,32"
Hidraulica,2017-06-27,Sul,"262,59","6.517,68","34.755,21","10.941,16","10.058,15","8.135,58"
Hidraulica,2017-06-27,Sudeste/Centro-Oeste,"406,94","11.426,56","95.320,26","16.955,98","17.633,59","22.312,80"
Hidraulica,2017-06-27,Itaipu,"211,14","5.829,01","40.787,90","8.797,63","8.995,39","9.547,73"
Hidraulica,2017-06-28,Norte,"123,64","4.061,86","33.056,77","5.151,55","6.044,43","7.694,78"
Hidraulica,2017-06-28,Nordeste,"38,76","1.080,19","9.007,04","1.615,16","1.607,42","2.096,61"
Hidraulica,2017-06-28,Sul,"287,34","6.805,02","35.042,55","11.972,38","10.126,52","8.157,02"
Hidraulica,2017-06-28,Sudeste/Centro-Oeste,"412,18","11.838,74","95.732,44","17.174,09","17.617,17","22.284,09"
Hidraulica,2017-06-28,Itaipu,"225,40","6.054,41","41.013,30","9.391,76","9.009,54","9.546,86"
Hidraulica,2017-06-29,Norte,"119,33","4.181,19","33.176,10","4.972,06","6.007,45","7.679,65"
Hidraulica,2017-06-29,Nordeste,"37,93","1.118,12","9.044,97","1.580,54","1.606,50","2.093,74"
Hidraulica,2017-06-29,Sul,"283,34","7.088,36","35.325,89","11.805,69","10.184,42","8.177,29"
Hidraulica,2017-06-29,Sudeste/Centro-Oeste,"432,37","12.271,11","96.164,81","18.015,37","17.630,91","22.260,37"
Hidraulica,2017-06-29,Itaipu,"244,34","6.298,75","41.257,64","10.180,64","9.049,93","9.550,38"
Hidraulica,2017-06-30,Norte,"137,98","4.319,16","33.314,08","5.749,01","5.998,84","7.668,99"
Hidraulica,2017-06-30,Nordeste,"41,09","1.159,21","9.086,07","1.712,18","1.610,02","2.091,64"
Hidraulica,2017-06-30,Sul,"300,90","7.389,25","35.626,78","12.537,36","10.262,85","8.201,38"
Hidraulica,2017-06-30,Sudeste/Centro-Oeste,"414,23","12.685,34","96.579,04","17.259,49","17.618,53","22.232,74"
Hidraulica,2017-06-30,Itaipu,"228,51","6.527,26","41.486,14","9.521,09","9.065,63","9.550,22"
Hidraulica,2017-07-01,Norte,"108,22","108,22","33.422,29","4.509,01","4.509,01","7.651,62"
Hidraulica,2017-07-01,Nordeste,"41,53","41,53","9.127,59","1.730,27","1.730,27","2.089,65"
Hidraulica,2017-07-01,Sul,"225,38","225,38","35.852,16","9.390,88","9.390,88","8.207,91"
Hidraulica,2017-07-01,Sudeste/Centro-Oeste,"369,10","369,10","96.948,14","15.379,21","15.379,21","22.195,09"
Hidraulica,2017-07-01,Itaipu,"210,44","210,44","41.696,58","8.768,36","8.768,36","9.545,92"
Hidraulica,2017-07-02,Norte,"86,61","194,83","33.508,91","3.608,96","4.058,98","7.629,53"
Hidraulica,2017-07-02,Nordeste,"35,35","76,88","9.162,95","1.473,12","1.601,70","2.086,28"
Hidraulica,2017-07-02,Sul,"121,70","347,08","35.973,86","5.070,69","7.230,78","8.190,77"
Hidraulica,2017-07-02,Sudeste/Centro-Oeste,"350,25","719,35","97.298,38","14.593,59","14.986,40","22.153,55"
Hidraulica,2017-07-02,Itaipu,"204,63","415,07","41.901,21","8.526,15","8.647,25","9.540,35"
Hidraulica,2017-07-03,Norte,"90,62","285,45","33.599,52","3.775,68","3.964,55","7.608,59"
Hidraulica,2017-07-03,Nordeste,"34,90","111,78","9.197,84","1.454,01","1.552,47","2.082,84"
Hidraulica,2017-07-03,Sul,"240,56","587,64","36.214,43","10.023,53","8.161,70","8.200,73"
Hidraulica,2017-07-03,Sudeste/Centro-Oeste,"360,57","1.079,92","97.658,96","15.023,82","14.998,87","22.114,80"
Hidraulica,2017-07-03,Itaipu,"213,12","628,19","42.114,33","8.879,95","8.724,82","9.536,76"
Hidraulica,2017-07-04,Norte,"90,67","376,12","33.690,20","3.778,07","3.917,93","7.587,88"
Hidraulica,2017-07-04,Nordeste,"36,96","148,73","9.234,80","1.539,80","1.549,30","2.079,91"
Hidraulica,2017-07-04,Sul,"242,72","830,37","36.457,15","10.113,54","8.649,66","8.211,07"
Hidraulica,2017-07-04,Sudeste/Centro-Oeste,"370,29","1.450,21","98.029,25","15.428,83","15.106,36","22.078,66"
Hidraulica,2017-07-04,Itaipu,"204,91","833,09","42.319,24","8.537,76","8.678,05","9.531,36"
Hidraulica,2017-07-05,Norte,"97,24","473,36","33.787,43","4.051,53","3.944,65","7.568,87"
Hidraulica,2017-07-05,Nordeste,"38,24","186,97","9.273,04","1.593,39","1.558,12","2.077,29"
Hidraulica,2017-07-05,Sul,"247,80","1.078,17","36.704,95","10.325,04","8.984,74","8.222,44"
Hidraulica,2017-07-05,Sudeste/Centro-Oeste,"396,47","1.846,68","98.425,72","16.519,55","15.389,00","22.048,77"
Hidraulica,2017-07-05,Itaipu,"200,32","1.033,41","42.519,55","8.346,47","8.611,74","9.524,99"
Hidraulica,2017-07-06,Norte,"102,29","575,65","33.889,73","4.262,29","3.997,59","7.551,19"
Hidraulica,2017-07-06,Nordeste,"43,61","230,58","9.316,65","1.816,95","1.601,26","2.075,90"
Hidraulica,2017-07-06,Sul,"268,30","1.346,47","36.973,25","11.179,17","9.350,48","8.238,25"
Hidraulica,2017-07-06,Sudeste/Centro-Oeste,"414,80","2.261,48","98.840,52","17.283,41","15.704,74","22.023,29"
Hidraulica,2017-07-06,Itaipu,"218,82","1.252,23","42.738,37","9.117,63","8.696,05","9.522,81"
Hidraulica,2017-07-07,Norte,"97,18","672,83","33.986,91","4.049,11","4.004,95","7.532,56"
Hidraulica,2017-07-07,Nordeste,"40,08","270,66","9.356,73","1.670,14","1.611,10","2.073,74"
Hidraulica,2017-07-07,Sul,"269,39","1.615,86","37.242,64","11.224,72","9.618,22","8.254,13"
Hidraulica,2017-07-07,Sudeste/Centro-Oeste,"418,86","2.680,35","99.259,38","17.452,64","15.954,44","21.998,98"
Hidraulica,2017-07-07,Itaipu,"222,34","1.474,57","42.960,71","9.264,01","8.777,19","9.521,43"
Hidraulica,2017-07-08,Norte,"90,28","763,11","34.077,19","3.761,61","3.974,53","7.512,61"
Hidraulica,2017-07-08,Nordeste,"36,22","306,89","9.392,95","1.509,27","1.598,37","2.070,76"
Hidraulica,2017-07-08,Sul,"187,48","1.803,34","37.430,12","7.811,46","9.392,38","8.251,79"
Hidraulica,2017-07-08,Sudeste/Centro-Oeste,"374,87","3.055,21","99.634,25","15.619,49","15.912,57","21.965,22"
Hidraulica,2017-07-08,Itaipu,"202,08","1.676,65","43.162,79","8.420,17","8.732,56","9.515,61"
Hidraulica,2017-07-09,Norte,"86,64","849,75","34.163,83","3.610,19","3.934,05","7.492,07"
Hidraulica,2017-07-09,Nordeste,"37,24","344,13","9.430,19","1.551,70","1.593,18","2.068,02"
Hidraulica,2017-07-09,Sul,"121,92","1.925,26","37.552,04","5.080,08","8.913,24","8.235,10"
Hidraulica,2017-07-09,Sudeste/Centro-Oeste,"340,76","3.395,98","99.975,01","14.198,42","15.722,11","21.924,34"
Hidraulica,2017-07-09,Itaipu,"191,09","1.867,74","43.353,88","7.962,02","8.646,95","9.507,43"
Hidraulica,2017-07-10,Norte,"95,93","945,69","34.259,76","3.997,10","3.940,36","7.473,77"
Hidraulica,2017-07-10,Nordeste,"38,71","382,83","9.468,90","1.612,72","1.595,14","2.065,64"
Hidraulica,2017-07-10,Sul,"239,51","2.164,76","37.791,55","9.979,42","9.019,85","8.244,23"
Hidraulica,2017-07-10,Sudeste/Centro-Oeste,"414,04","3.810,02","100.389,05","17.251,75","15.875,07","21.899,88"
Hidraulica,2017-07-10,Itaipu,"199,67","2.067,41","43.553,55","8.319,60","8.614,21","9.501,21"
Hidraulica,2017-07-11,Norte,"102,96","1.048,64","34.362,72","4.289,87","3.972,13","7.457,19"
Hidraulica,2017-07-11,Nordeste,"37,11","419,94","9.506,01","1.546,25","1.590,69","2.062,94"
Hidraulica,2017-07-11,Sul,"249,52","2.414,28","38.041,07","10.396,60","9.145,01","8.255,44"
Hidraulica,2017-07-11,Sudeste/Centro-Oeste,"402,84","4.212,86","100.791,89","16.785,08","15.957,80","21.873,24"
Hidraulica,2017-07-11,Itaipu,"217,19","2.284,60","43.770,74","9.049,50","8.653,79","9.498,86"
Hidraulica,2017-07-12,Norte,"97,17","1.145,81","34.459,89","4.048,80","3.978,52","7.439,53"
Hidraulica,2017-07-12,Nordeste,"39,93","459,87","9.545,94","1.663,79","1.596,78","2.060,87"
Hidraulica,2017-07-12,Sul,"222,69","2.636,97","38.263,75","9.278,58","9.156,14","8.260,74"
Hidraulica,2017-07-12,Sudeste/Centro-Oeste,"404,44","4.617,30","101.196,33","16.851,66","16.032,29","21.847,22"
Hidraulica,2017-07-12,Itaipu,"231,98","2.516,58","44.002,72","9.665,85","8.738,12","9.499,72"
Hidraulica,2017-07-13,Norte,"94,85","1.240,66","34.554,74","3.951,98","3.976,48","7.421,55"
Hidraulica,2017-07-13,Nordeste,"38,79","498,66","9.584,73","1.616,09","1.598,27","2.058,58"
Hidraulica,2017-07-13,Sul,"226,48","2.863,45","38.490,23","9.436,68","9.177,72","8.266,80"
Hidraulica,2017-07-13,Sudeste/Centro-Oeste,"400,13","5.017,43","101.596,46","16.672,11","16.081,50","21.820,55"
Hidraulica,2017-07-13,Itaipu,"236,81","2.753,39","44.239,53","9.867,21","8.824,98","9.501,62"
Hidraulica,2017-07-14,Norte,"82,22","1.322,88","34.636,96","3.425,88","3.937,15","7.401,06"
Hidraulica,2017-07-14,Nordeste,"38,10","536,76","9.622,82","1.587,40","1.597,49","2.056,16"
Hidraulica,2017-07-14,Sul,"239,96","3.103,41","38.730,19","9.998,22","9.236,33","8.275,68"
Hidraulica,2017-07-14,Sudeste/Centro-Oeste,"419,35","5.436,78","102.015,81","17.472,91","16.180,89","21.798,25"
Hidraulica,2017-07-14,Itaipu,"229,53","2.982,92","44.469,06","9.563,61","8.877,74","9.501,94"
Hidraulica,2017-07-15,Norte,"77,05","1.399,93","34.714,00","3.210,27","3.888,69","7.379,68"
Hidraulica,2017-07-15,Nordeste,"37,88","574,64","9.660,71","1.578,41","1.596,22","2.053,72"
Hidraulica,2017-07-15,Sul,"172,49","3.275,89","38.902,68","7.186,97","9.099,71","8.270,13"
Hidraulica,2017-07-15,Sudeste/Centro-Oeste,"354,75","5.791,53","102.370,57","14.781,41","16.087,59","21.762,45"
Hidraulica,2017-07-15,Itaipu,"212,12","3.195,04","44.681,18","8.838,35","8.875,11","9.498,55"
Hidraulica,2017-07-16,Norte,"71,01","1.470,94","34.785,01","2.958,67","3.830,56","7.357,24"
Hidraulica,2017-07-16,Nordeste,"39,32","613,96","9.700,02","1.638,30","1.598,85","2.051,61"
Hidraulica,2017-07-16,Sul,"102,99","3.378,89","39.005,67","4.291,44","8.799,19","8.249,93"
Hidraulica,2017-07-16,Sudeste/Centro-Oeste,"325,88","6.117,41","102.696,44","13.578,19","15.930,76","21.720,91"
Hidraulica,2017-07-16,Itaipu,"211,66","3.406,70","44.892,84","8.819,01","8.871,60","9.495,10"
Hidraulica,2017-07-17,Norte,"82,06","1.552,99","34.867,07","3.419,09","3.806,36","7.337,35"
Hidraulica,2017-07-17,Nordeste,"39,28","653,24","9.739,30","1.636,62","1.601,07","2.049,52"
Hidraulica,2017-07-17,Sul,"227,43","3.606,32","39.233,10","9.476,21","8.839,01","8.256,12"
Hidraulica,2017-07-17,Sudeste/Centro-Oeste,"380,08","6.497,49","103.076,52","15.836,52","15.925,21","21.691,19"
Hidraulica,2017-07-17,Itaipu,"229,91","3.636,60","45.122,74","9.579,41","8.913,24","9.495,53"
Hidraulica,2017-07-18,Norte,"86,36","1.639,35","34.953,43","3.598,15","3.794,79","7.318,56"
Hidraulica,2017-07-18,Nordeste,"41,15","694,39","9.780,45","1.714,60","1.607,38","2.047,83"
Hidraulica,2017-07-18,Sul,"247,44","3.853,76","39.480,54","10.309,96","8.920,73","8.266,44"
Hidraulica,2017-07-18,Sudeste/Centro-Oeste,"407,99","6.905,47","103.484,51","16.999,48","15.984,89","21.667,61"
Hidraulica,2017-07-18,Itaipu,"235,03","3.871,63","45.357,77","9.792,94","8.962,11","9.497,02"
Hidraulica,2017-07-19,Norte,"110,70","1.750,05","35.064,13","4.612,45","3.837,83","7.305,03"
Hidraulica,2017-07-19,Nordeste,"36,65","731,04","9.817,10","1.526,98","1.603,15","2.045,23"
Hidraulica,2017-07-19,Sul,"245,80","4.099,56","39.726,34","10.241,64","8.990,25","8.276,32"
Hidraulica,2017-07-19,Sudeste/Centro-Oeste,"391,47","7.296,94","103.875,98","16.311,11","16.002,06","21.640,83"
Hidraulica,2017-07-19,Itaipu,"233,98","4.105,61","45.591,76","9.749,23","9.003,54","9.498,28"
Hidraulica,2017-07-20,Norte,"100,76","1.850,81","35.164,89","4.198,47","3.855,86","7.289,57"
Hidraulica,2017-07-20,Nordeste,"42,52","773,55","9.859,62","1.771,48","1.611,57","2.043,87"
Hidraulica,2017-07-20,Sul,"251,03","4.331,69","39.958,47","10.459,62","9.024,35","8.283,27"
Hidraulica,2017-07-20,Sudeste/Centro-Oeste,"414,07","7.664,05","104.243,08","17.252,87","15.966,76","21.609,26"
Hidraulica,2017-07-20,Itaipu,"231,68","4.337,30","45.823,44","9.653,51","9.036,04","9.499,05"
Hidraulica,2017-07-21,Norte,"92,23","1.943,05","35.257,12","3.843,06","3.855,25","7.272,51"
Hidraulica,2017-07-21,Nordeste,"40,43","813,98","9.900,05","1.684,70","1.615,05","2.042,09"
Hidraulica,2017-07-21,Sul,"244,82","4.559,89","40.186,67","10.200,67","9.047,39","8.289,33"
Hidraulica,2017-07-21,Sudeste/Centro-Oeste,"433,72","8.054,88","104.633,92","18.071,84","15.981,91","21.582,90"
Hidraulica,2017-07-21,Itaipu,"219,67","4.556,96","46.043,11","9.152,77","9.041,60","9.497,34"
Hidraulica,2017-07-22,Norte,"81,44","2.024,48","35.338,56","3.393,15","3.834,24","7.253,40"
Hidraulica,2017-07-22,Nordeste,"37,94","851,92","9.937,99","1.580,87","1.613,49","2.039,82"
Hidraulica,2017-07-22,Sul,"173,13","4.733,01","40.359,80","7.213,60","8.964,04","8.284,03"
Hidraulica,2017-07-22,Sudeste/Centro-Oeste,"399,54","8.454,42","105.033,46","16.647,53","16.012,16","21.558,59"
Hidraulica,2017-07-22,Itaipu,"198,53","4.755,50","46.241,64","8.272,20","9.006,62","9.491,31"
Hidraulica,2017-07-23,Norte,"77,61","2.102,09","35.416,17","3.233,89","3.808,14","7.233,70"
Hidraulica,2017-07-23,Nordeste,"36,42","888,34","9.974,41","1.517,33","1.609,31","2.037,26"
Hidraulica,2017-07-23,Sul,"111,62","4.844,63","40.471,42","4.650,84","8.776,51","8.266,22"
Hidraulica,2017-07-23,Sudeste/Centro-Oeste,"333,23","8.787,65","105.366,69","13.884,59","15.919,66","21.520,97"
Hidraulica,2017-07-23,Itaipu,"188,66","4.944,16","46.430,30","7.860,93","8.956,81","9.483,31"
Hidraulica,2017-07-24,Norte,"80,37","2.182,46","35.496,54","3.348,65","3.789,00","7.214,74"
Hidraulica,2017-07-24,Nordeste,"35,15","923,49","10.009,56","1.464,54","1.603,28","2.034,46"
Hidraulica,2017-07-24,Sul,"203,71","5.048,35","40.675,13","8.488,09","8.764,49","8.267,30"
Hidraulica,2017-07-24,Sudeste/Centro-Oeste,"412,52","9.200,17","105.779,20","17.188,20","15.972,52","21.499,84"
Hidraulica,2017-07-24,Itaipu,"207,96","5.152,12","46.638,26","8.664,81","8.944,65","9.479,32"
Hidraulica,2017-07-25,Norte,"81,96","2.264,43","35.578,50","3.415,11","3.774,04","7.196,30"
Hidraulica,2017-07-25,Nordeste,"40,00","963,49","10.049,56","1.666,85","1.605,82","2.032,68"
Hidraulica,2017-07-25,Sul,"221,27","5.269,61","40.896,40","9.219,41","8.782,69","8.271,92"
Hidraulica,2017-07-25,Sudeste/Centro-Oeste,"449,57","9.649,74","106.228,77","18.731,99","16.082,90","21.486,40"
Hidraulica,2017-07-25,Itaipu,"201,81","5.353,93","46.840,07","8.408,91","8.923,22","9.474,12"
Hidraulica,2017-07-26,Norte,"85,81","2.350,23","35.664,31","3.575,38","3.766,40","7.178,81"
Hidraulica,2017-07-26,Nordeste,"37,42","1.000,92","10.086,98","1.559,36","1.604,04","2.030,39"
Hidraulica,2017-07-26,Sul,"220,97","5.490,58","40.450,40","9.206,94","8.799,01","8.142,19"
Hidraulica,2017-07-26,Sudeste/Centro-Oeste,"470,39","10.120,13","105.910,05","19.599,55","16.218,15","21.318,45"
Hidraulica,2017-07-26,Itaipu,"197,66","5.551,59","47.037,73","8.235,87","8.896,78","9.468,14"
Hidraulica,2017-07-27,Norte,"90,08","2.440,32","35.754,39","3.753,48","3.765,92","7.162,34"
Hidraulica,2017-07-27,Nordeste,"38,97","1.039,89","10.125,96","1.623,95","1.604,77","2.028,44"
