tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno 
Termica,2008-04-16,SIN,146,2.244,16.879,,,
Termica,2008-04-17,SE/CO,117,1.894,11.582,,,
Termica,2008-04-17,S,14,345,3.090,,,
Termica,2008-04-17,NE,12,148,2.351,,,
Termica,2008-04-17,N,0,0,0,,,
Termica,2008-04-17,SIN,143,2.387,17.023,,,
Termica,2008-04-18,SE/CO,108,2.002,11.690,,,
Termica,2008-04-18,S,15,361,3.105,,,
Termica,2008-04-18,NE,12,160,2.363,,,
Termica,2008-04-18,N,0,0,0,,,
Termica,2008-04-18,SIN,135,2.522,17.157,,,
Termica,2008-04-19,SE/CO,99,2.101,11.789,,,
Termica,2008-04-19,S,13,374,3.119,,,
Termica,2008-04-19,NE,6,166,2.369,,,
Termica,2008-04-19,N,0,0,0,,,
Termica,2008-04-19,SIN,119,2.641,17.276,,,
Termica,2008-04-20,SE/CO,108,2.209,11.896,,,
Termica,2008-04-20,S,12,386,3.131,,,
Termica,2008-04-20,NE,6,172,2.375,,,
Termica,2008-04-20,N,0,0,0,,,
Termica,2008-04-20,SIN,126,2.767,17.402,,,
Termica,2008-04-21,SE/CO,109,2.317,12.005,,,
Termica,2008-04-21,S,14,400,3.144,,,
Termica,2008-04-21,NE,6,178,2.381,,,
Termica,2008-04-21,N,0,0,0,,,
Termica,2008-04-21,SIN,128,2.895,17.530,,,
Termica,2008-04-22,SE/CO,117,2.434,12.122,,,
Termica,2008-04-22,S,24,424,3.168,,,
Termica,2008-04-22,NE,14,192,2.395,,,
Termica,2008-04-22,N,0,0,0,,,
Termica,2008-04-22,SIN,154,3.050,17.685,,,
Termica,2008-04-23,SE/CO,123,2.557,12.245,,,
Termica,2008-04-23,S,28,452,3.196,,,
Termica,2008-04-23,NE,13,204,2.407,,,
Termica,2008-04-23,N,0,0,0,,,
Termica,2008-04-23,SIN,163,3.213,17.848,,,
Termica,2008-04-24,SE/CO,121,2.679,12.366,,,
Termica,2008-04-24,S,26,478,3.222,,,
Termica,2008-04-24,NE,13,217,2.420,,,
Termica,2008-04-24,N,0,0,0,,,
Termica,2008-04-24,SIN,160,3.373,18.008,,,
Termica,2008-04-25,SE/CO,119,2.797,12.485,,,
Termica,2008-04-25,S,25,502,3.247,,,
Termica,2008-04-25,NE,14,231,2.434,,,
Termica,2008-04-25,N,0,0,0,,,
Termica,2008-04-25,SIN,157,3.530,18.165,,,
Termica,2008-04-26,SE/CO,109,2.906,12.594,,,
Termica,2008-04-26,S,18,520,3.264,,,
Termica,2008-04-26,NE,9,240,2.443,,,
Termica,2008-04-26,N,0,0,0,,,
Termica,2008-04-26,SIN,136,3.666,18.301,,,
Termica,2008-04-27,SE/CO,94,3.001,12.688,,,
Termica,2008-04-27,S,14,534,3.278,,,
Termica,2008-04-27,NE,8,248,2.451,,,
Termica,2008-04-27,N,0,0,0,,,
Termica,2008-04-27,SIN,116,3.782,18.417,,,
Termica,2008-04-28,SE/CO,95,3.095,12.783,,,
Termica,2008-04-28,S,20,554,3.298,,,
Termica,2008-04-28,NE,13,261,2.464,,,
Termica,2008-04-28,N,0,0,0,,,
Termica,2008-04-28,SIN,128,3.910,18.545,,,
Termica,2008-04-29,SE/CO,103,3.199,12.887,,,
Termica,2008-04-29,S,21,575,3.319,,,
Termica,2008-04-29,NE,14,274,2.477,,,
Termica,2008-04-29,N,0,0,0,,,
Termica,2008-04-29,SIN,138,4.048,18.683,,,
Termica,2008-04-30,SE/CO,95,3.294,12.982,,,
Termica,2008-04-30,S,22,597,3.341,,,
Termica,2008-04-30,NE,14,288,2.491,,,
Termica,2008-04-30,N,0,0,0,,,
Termica,2008-04-30,SIN,131,4.179,18.814,,,
Termica,2008-05-01,SE/CO,78,78,13.060,,,
Termica,2008-05-01,S,18,18,3.359,,,
Termica,2008-05-01,NE,6,6,2.498,,,
Termica,2008-05-01,N,0,0,0,,,
Termica,2008-05-01,SIN,102,102,18.916,,,
Termica,2008-05-02,SE/CO,90,168,13.149,,,
Termica,2008-05-02,S,19,37,3.378,,,
Termica,2008-05-02,NE,6,12,2.504,,,
Termica,2008-05-02,N,0,0,0,,,
Termica,2008-05-02,SIN,115,217,19.031,,,
Termica,2008-05-03,SE/CO,91,258,13.240,,,
Termica,2008-05-03,S,25,62,3.403,,,
Termica,2008-05-03,NE,6,19,2.510,,,
Termica,2008-05-03,N,0,0,0,,,
Termica,2008-05-03,SIN,122,339,19.153,,,
Termica,2008-05-04,SE/CO,88,346,13.328,,,
Termica,2008-05-04,S,24,86,3.427,,,
Termica,2008-05-04,NE,6,25,2.516,,,
Termica,2008-05-04,N,0,0,0,,,
Termica,2008-05-04,SIN,118,458,19.272,,,
Termica,2008-05-05,SE/CO,96,442,13.424,,,
Termica,2008-05-05,S,27,114,3.455,,,
Termica,2008-05-05,NE,14,39,2.530,,,
Termica,2008-05-05,N,0,0,0,,,
Termica,2008-05-05,SIN,137,595,19.409,,,
Termica,2008-05-06,SE/CO,102,544,13.525,,,
Termica,2008-05-06,S,26,140,3.481,,,
Termica,2008-05-06,NE,9,48,2.540,,,
Termica,2008-05-06,N,0,0,0,,,
Termica,2008-05-06,SIN,137,731,19.546,,,
Termica,2008-05-07,SE/CO,90,634,13.615,,,
Termica,2008-05-07,S,27,166,3.507,,,
Termica,2008-05-07,NE,6,54,2.545,,,
Termica,2008-05-07,N,0,0,0,,,
Termica,2008-05-07,SIN,123,854,19.668,,,
Termica,2008-05-08,SE/CO,85,719,13.701,,,
Termica,2008-05-08,S,24,190,3.531,,,
Termica,2008-05-08,NE,7,61,2.552,,,
Termica,2008-05-08,N,0,0,0,,,
Termica,2008-05-08,SIN,116,970,19.784,,,
Termica,2008-05-09,SE/CO,77,796,13.777,,,
Termica,2008-05-09,S,24,214,3.555,,,
Termica,2008-05-09,NE,8,69,2.560,,,
Termica,2008-05-09,N,0,0,0,,,
Termica,2008-05-09,SIN,109,1.078,19.893,,,
Termica,2008-05-10,SE/CO,71,867,13.849,,,
Termica,2008-05-10,S,16,229,3.570,,,
Termica,2008-05-10,NE,12,81,2.572,,,
Termica,2008-05-10,N,0,0,0,,,
Termica,2008-05-10,SIN,99,1.177,19.992,,,
Termica,2008-05-11,SE/CO,68,935,13.917,,,
Termica,2008-05-11,S,16,245,3.586,,,
Termica,2008-05-11,NE,11,92,2.584,,,
Termica,2008-05-11,N,0,0,0,,,
Termica,2008-05-11,SIN,95,1.273,20.087,,,
Termica,2008-05-12,SE/CO,76,1.011,13.993,,,
Termica,2008-05-12,S,16,261,3.603,,,
Termica,2008-05-12,NE,11,103,2.595,,,
Termica,2008-05-12,N,0,0,0,,,
Termica,2008-05-12,SIN,103,1.376,20.190,,,
Termica,2008-05-13,SE/CO,83,1.094,14.076,,,
Termica,2008-05-13,S,17,279,3.620,,,
Termica,2008-05-13,NE,10,113,2.605,,,
Termica,2008-05-13,N,0,0,0,,,
Termica,2008-05-13,SIN,110,1.486,20.300,,,
Termica,2008-05-14,SE/CO,86,1.180,14.162,,,
Termica,2008-05-14,S,24,303,3.644,,,
Termica,2008-05-14,NE,12,125,2.616,,,
Termica,2008-05-14,N,0,0,0,,,
Termica,2008-05-14,SIN,122,1.608,20.422,,,
Termica,2008-05-15,SE/CO,85,1.266,14.247,,,
Termica,2008-05-15,S,27,330,3.671,,,
Termica,2008-05-15,NE,13,137,2.629,,,
Termica,2008-05-15,N,0,0,0,,,
Termica,2008-05-15,SIN,125,1.733,20.547,,,
Termica,2008-05-16,SE/CO,87,1.353,14.335,,,
Termica,2008-05-16,S,31,361,3.702,,,
Termica,2008-05-16,NE,13,151,2.642,,,
Termica,2008-05-16,N,0,0,0,,,
Termica,2008-05-16,SIN,131,1.864,20.678,,,
Termica,2008-05-17,SE/CO,93,1.446,14.427,,,
Termica,2008-05-17,S,30,390,3.731,,,
Termica,2008-05-17,NE,11,162,2.653,,,
Termica,2008-05-17,N,0,0,0,,,
Termica,2008-05-17,SIN,134,1.998,20.812,,,
Termica,2008-05-18,SE/CO,98,1.544,14.526,,,
Termica,2008-05-18,S,31,421,3.762,,,
Termica,2008-05-18,NE,12,174,2.666,,,
Termica,2008-05-18,N,0,0,0,,,
Termica,2008-05-18,SIN,141,2.139,20.953,,,
tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Termica,2008-05-20,SE/CO,80,1.724,14.705,,,
Termica,2008-05-20,S,30,480,3.821,,,
Termica,2008-05-20,NE,9,195,2.687,,,
Termica,2008-05-20,N,0,0,0,,,
Termica,2008-05-20,SIN,119,2.399,21.213,,,
Termica,2008-05-21,SE/CO,81,1.805,14.786,,,
Termica,2008-05-21,S,20,500,3.842,,,
Termica,2008-05-21,NE,11,206,2.698,,,
Termica,2008-05-21,N,0,0,0,,,
Termica,2008-05-21,SIN,112,2.512,21.326,,,
Termica,2008-05-22,SE/CO,84,1.889,14.870,,,
Termica,2008-05-22,S,22,523,3.864,,,
Termica,2008-05-22,NE,10,216,2.707,,,
Termica,2008-05-22,N,0,0,0,,,
Termica,2008-05-22,SIN,116,2.627,21.441,,,
Termica,2008-05-23,SE/CO,88,1.976,14.958,,,
Termica,2008-05-23,S,25,548,3.889,,,
Termica,2008-05-23,NE,9,225,2.717,,,
Termica,2008-05-23,N,0,0,0,,,
Termica,2008-05-23,SIN,122,2.750,21.564,,,
Termica,2008-05-24,SE/CO,90,2.066,15.048,,,
Termica,2008-05-24,S,24,572,3.913,,,
Termica,2008-05-24,NE,4,230,2.721,,,
Termica,2008-05-24,N,0,0,0,,,
Termica,2008-05-24,SIN,118,2.868,21.682,,,
Termica,2008-05-25,SE/CO,83,2.149,15.131,,,
Termica,2008-05-25,S,24,596,3.938,,,
Termica,2008-05-25,NE,5,235,2.727,,,
Termica,2008-05-25,N,0,0,0,,,
Termica,2008-05-25,SIN,113,2.981,21.795,,,
Termica,2008-05-26,SE/CO,82,2.232,15.213,,,
Termica,2008-05-26,S,26,622,3.963,,,
Termica,2008-05-26,NE,12,247,2.738,,,
Termica,2008-05-26,N,0,0,0,,,
Termica,2008-05-26,SIN,120,3.100,21.914,,,
Termica,2008-05-27,SE/CO,79,2.310,15.292,,,
Termica,2008-05-27,S,28,650,3.991,,,
Termica,2008-05-27,NE,12,259,2.750,,,
Termica,2008-05-27,N,0,0,0,,,
Termica,2008-05-27,SIN,119,3.219,22.033,,,
Termica,2008-05-28,SE/CO,86,2.376,15.358,,,
Termica,2008-05-28,S,26,676,4.017,,,
Termica,2008-05-28,NE,12,272,2.763,,,
Termica,2008-05-28,N,0,0,0,,,
Termica,2008-05-28,SIN,124,3.323,22.137,,,
Termica,2008-05-29,SE/CO,80,2.456,15.438,,,
Termica,2008-05-29,S,27,703,4.044,,,
Termica,2008-05-29,NE,12,285,2.777,,,
Termica,2008-05-29,N,0,0,0,,,
Termica,2008-05-29,SIN,120,3.444,22.259,,,
Termica,2008-05-30,SE/CO,79,2.531,15.513,,,
Termica,2008-05-30,S,28,731,4.072,,,
Termica,2008-05-30,NE,12,298,2.789,,,
Termica,2008-05-30,N,0,0,0,,,
Termica,2008-05-30,SIN,120,3.560,22.375,,,
Termica,2008-05-31,SE/CO,77,2.608,15.590,,,
Termica,2008-05-31,S,31,762,4.103,,,
Termica,2008-05-31,NE,12,310,2.801,,,
Termica,2008-05-31,N,0,0,0,,,
Termica,2008-05-31,SIN,120,3.680,22.494,,,
Termica,2008-06-01,SE/CO,77,77,15.667,,,
Termica,2008-06-01,S,30,30,4.133,,,
Termica,2008-06-01,NE,9,9,2.810,,,
Termica,2008-06-01,N,0,0,0,,,
Termica,2008-06-01,SIN,116,116,22.610,,,
Termica,2008-06-02,SE/CO,76,153,15.743,,,
Termica,2008-06-02,S,30,59,4.162,,,
Termica,2008-06-02,NE,11,21,2.822,,,
Termica,2008-06-02,N,0,0,0,,,
Termica,2008-06-02,SIN,117,233,22.727,,,
Termica,2008-06-03,SE/CO,80,233,15.823,,,
Termica,2008-06-03,S,27,87,4.190,,,
Termica,2008-06-03,NE,11,32,2.833,,,
Termica,2008-06-03,N,0,0,0,,,
Termica,2008-06-03,SIN,119,351,22.846,,,
Termica,2008-06-04,SE/CO,86,319,15.909,,,
Termica,2008-06-04,S,26,113,4.216,,,
Termica,2008-06-04,NE,12,44,2.845,,,
Termica,2008-06-04,N,0,0,0,,,
Termica,2008-06-04,SIN,125,476,22.970,,,
Termica,2008-06-05,SE/CO,79,398,15.988,,,
Termica,2008-06-05,S,25,138,4.241,,,
Termica,2008-06-05,NE,12,56,2.857,,,
Termica,2008-06-05,N,0,0,0,,,
Termica,2008-06-05,SIN,116,592,23.087,,,
Termica,2008-06-06,SE/CO,79,478,16.068,,,
Termica,2008-06-06,S,24,162,4.265,,,
Termica,2008-06-06,NE,12,68,2.869,,,
Termica,2008-06-06,N,0,0,0,,,
Termica,2008-06-06,SIN,114,707,23.201,,,
Termica,2008-06-07,SE/CO,74,551,16.141,,,
Termica,2008-06-07,S,20,182,4.285,,,
Termica,2008-06-07,NE,10,78,2.879,,,
Termica,2008-06-07,N,0,0,0,,,
Termica,2008-06-07,SIN,104,811,23.305,,,
Termica,2008-06-08,SE/CO,79,630,16.220,,,
Termica,2008-06-08,S,26,208,4.311,,,
Termica,2008-06-08,NE,10,88,2.889,,,
Termica,2008-06-08,N,0,0,0,,,
Termica,2008-06-08,SIN,115,926,23.420,,,
Termica,2008-06-09,SE/CO,80,710,16.300,,,
Termica,2008-06-09,S,30,238,4.341,,,
Termica,2008-06-09,NE,12,99,2.901,,,
Termica,2008-06-09,N,0,0,0,,,
Termica,2008-06-09,SIN,122,1.048,23.542,,,
Termica,2008-06-10,SE/CO,76,786,16.377,,,
Termica,2008-06-10,S,34,272,4.375,,,
Termica,2008-06-10,NE,13,112,2.913,,,
Termica,2008-06-10,N,0,0,0,,,
Termica,2008-06-10,SIN,122,1.170,23.665,,,
Termica,2008-06-11,SE/CO,75,861,16.451,,,
Termica,2008-06-11,S,33,304,4.408,,,
Termica,2008-06-11,NE,14,126,2.927,,,
Termica,2008-06-11,N,0,0,0,,,
Termica,2008-06-11,SIN,121,1.291,23.786,,,
Termica,2008-06-12,SE/CO,73,934,16.524,,,
Termica,2008-06-12,S,32,336,4.440,,,
Termica,2008-06-12,NE,11,137,2.938,,,
Termica,2008-06-12,N,0,0,0,,,
Termica,2008-06-12,SIN,116,1.408,23.902,,,
Termica,2008-06-13,SE/CO,74,1.008,16.598,,,
Termica,2008-06-13,S,34,371,4.474,,,
Termica,2008-06-13,NE,14,151,2.952,,,
Termica,2008-06-13,N,0,0,0,,,
Termica,2008-06-13,SIN,122,1.529,24.024,,,
Termica,2008-06-14,SE/CO,78,1.085,16.675,,,
Termica,2008-06-14,S,31,402,4.505,,,
Termica,2008-06-14,NE,11,162,2.963,,,
Termica,2008-06-14,N,0,0,0,,,
Termica,2008-06-14,SIN,120,1.649,24.144,,,
Termica,2008-06-15,SE/CO,82,1.167,16.757,,,
Termica,2008-06-15,S,28,430,4.533,,,
Termica,2008-06-15,NE,7,169,2.971,,,
Termica,2008-06-15,N,0,0,0,,,
Termica,2008-06-15,SIN,117,1.766,24.260,,,
Termica,2008-06-16,SE/CO,80,1.247,16.837,,,
Termica,2008-06-16,S,28,458,4.561,,,
Termica,2008-06-16,NE,4,173,2.975,,,
Termica,2008-06-16,N,0,0,0,,,
Termica,2008-06-16,SIN,112,1.878,24.373,,,
Termica,2008-06-17,SE/CO,87,1.334,16.924,,,
Termica,2008-06-17,S,27,484,4.588,,,
Termica,2008-06-17,NE,9,184,2.985,,,
Termica,2008-06-17,N,0,0,0,,,
Termica,2008-06-17,SIN,123,2.002,24.497,,,
Termica,2008-06-18,SE/CO,83,1.417,17.007,,,
Termica,2008-06-18,S,29,514,4.617,,,
Termica,2008-06-18,NE,6,190,2.991,,,
Termica,2008-06-18,N,0,0,0,,,
Termica,2008-06-18,SIN,118,2.121,24.615,,,
Termica,2008-06-19,SE/CO,79,1.496,17.086,,,
Termica,2008-06-19,S,26,540,4.643,,,
Termica,2008-06-19,NE,12,202,3.003,,,
Termica,2008-06-19,N,0,0,0,,,
Termica,2008-06-19,SIN,118,2.238,24.733,,,
Termica,2008-06-20,SE/CO,76,1.572,17.162,,,
Termica,2008-06-20,S,26,566,4.669,,,
Termica,2008-06-20,NE,10,212,3.013,,,
Termica,2008-06-20,N,0,0,0,,,
Termica,2008-06-20,SIN,112,2.350,24.845,,,
Termica,2008-06-21,SE/CO,64,1.636,17.226,,,
Termica,2008-06-21,S,22,588,4.691,,,
Termica,2008-06-21,NE,10,222,3.024,,,
Termica,2008-06-21,N,0,0,0,,,
Termica,2008-06-21,SIN,96,2.446,24.940,,,
Termica,2008-06-22,SE/CO,66,1.702,17.292,,,
Termica,2008-06-22,S,28,616,4.719,,,
Termica,2008-06-22,NE,13,236,3.037,,,
Termica,2008-06-22,N,0,0,0,,,
Termica,2008-06-22,SIN,107,2.553,25.047,,,
Termica,2008-06-23,SE/CO,80,1.782,17.372,,,
Termica,2008-06-23,S,32,647,4.750,,,
Termica,2008-06-23,NE,13,249,3.050,,,
Termica,2008-06-23,N,0,0,0,,,
Termica,2008-06-23,SIN,125,2.678,25.172,,,
Termica,2008-06-24,SE/CO,89,1.871,17.461,,,
Termica,2008-06-24,S,32,679,4.782,,,
Termica,2008-06-24,NE,13,262,3.063,,,
Termica,2008-06-24,N,0,0,0,,,
Termica,2008-06-24,SIN,134,2.811,25.306,,,
Termica,2008-06-25,SE/CO,101,1.971,17.561,,,
Termica,2008-06-25,S,31,709,4.813,,,
Termica,2008-06-25,NE,13,275,3.077,,,
Termica,2008-06-25,N,0,0,0,,,
Termica,2008-06-25,SIN,145,2.956,25.450,,,
Termica,2008-06-26,SE/CO,108,2.079,17.669,,,
Termica,2008-06-26,S,28,738,4.841,,,
Termica,2008-06-26,NE,13,289,3.090,,,
Termica,2008-06-26,N,0,0,0,,,
Termica,2008-06-26,SIN,149,3.106,25.600,,,
Termica,2008-06-27,SE/CO,107,2.186,17.776,,,
Termica,2008-06-27,S,25,763,4.866,,,
Termica,2008-06-27,NE,14,303,3.104,,,
Termica,2008-06-27,N,0,0,0,,,
Termica,2008-06-27,SIN,146,3.252,25.746,,,
Termica,2008-06-28,SE/CO,109,2.295,17.885,,,
Termica,2008-06-28,S,22,785,4.888,,,
Termica,2008-06-28,NE,6,308,3.109,,,
Termica,2008-06-28,N,0,0,0,,,
Termica,2008-06-28,SIN,136,3.388,25.882,,,
Termica,2008-06-29,SE/CO,116,2.411,18.001,,,
Termica,2008-06-29,S,25,810,4.913,,,
Termica,2008-06-29,NE,6,314,3.115,,,
Termica,2008-06-29,N,0,0,0,,,
Termica,2008-06-29,SIN,147,3.535,26.030,,,
Termica,2008-06-30,SE/CO,112,2.523,18.122,,,
Termica,2008-06-30,S,26,836,4.939,,,
Termica,2008-06-30,NE,11,325,3.126,,,
Termica,2008-06-30,N,0,0,0,,,
Termica,2008-06-30,SIN,148,3.684,26.188,,,
Termica,2008-07-01,SE/CO,114,114,18.250,,,
Termica,2008-07-01,S,27,27,4.967,,,
Termica,2008-07-01,NE,10,10,3.136,,,
Termica,2008-07-01,N,0,0,0,,,
Termica,2008-07-01,SIN,151,151,26.353,,,
Termica,2008-07-02,SE/CO,118,232,18.369,,,
Termica,2008-07-02,S,29,56,4.996,,,
Termica,2008-07-02,NE,6,17,3.143,,,
Termica,2008-07-02,N,0,0,0,,,
Termica,2008-07-02,SIN,154,305,26.508,,,
Termica,2008-07-03,SE/CO,121,353,18.491,,,
Termica,2008-07-03,S,28,84,5.024,,,
Termica,2008-07-03,NE,10,27,3.153,,,
Termica,2008-07-03,N,0,0,0,,,
Termica,2008-07-03,SIN,160,464,26.668,,,
Termica,2008-07-04,SE/CO,118,471,18.608,,,
Termica,2008-07-04,S,25,109,5.049,,,
Termica,2008-07-04,NE,8,34,3.160,,,
Termica,2008-07-04,N,0,0,0,,,
Termica,2008-07-04,SIN,150,614,26.818,,,
Termica,2008-07-05,SE/CO,116,587,18.724,,,
Termica,2008-07-05,S,22,131,5.071,,,
Termica,2008-07-05,NE,4,38,3.164,,,
Termica,2008-07-05,N,0,0,0,,,
Termica,2008-07-05,SIN,142,756,26.960,,,
Termica,2008-07-06,SE/CO,117,704,18.842,,,
Termica,2008-07-06,S,22,154,5.094,,,
Termica,2008-07-06,NE,4,42,3.168,,,
Termica,2008-07-06,N,0,0,0,,,
Termica,2008-07-06,SIN,143,900,27.103,,,
Termica,2008-07-07,SE/CO,114,818,18.955,,,
Termica,2008-07-07,S,22,176,5.116,,,
Termica,2008-07-07,NE,4,46,3.172,,,
Termica,2008-07-07,N,0,0,0,,,
Termica,2008-07-07,SIN,140,1.040,27.243,,,
Termica,2008-07-08,SE/CO,110,929,19.066,,,
Termica,2008-07-08,S,19,195,5.135,,,
Termica,2008-07-08,NE,5,50,3.177,,,
Termica,2008-07-08,N,0,0,0,,,
Termica,2008-07-08,SIN,134,1.175,27.378,,,
Termica,2008-07-09,SE/CO,109,1.039,19.176,,,
Termica,2008-07-09,S,22,217,5.157,,,
Termica,2008-07-09,NE,4,55,3.181,,,
Termica,2008-07-09,N,0,0,0,,,
Termica,2008-07-09,SIN,136,1.311,27.514,,,
Termica,2008-07-10,SE/CO,100,1.139,19.276,,,
Termica,2008-07-10,S,22,239,5.179,,,
Termica,2008-07-10,NE,4,59,3.185,,,
Termica,2008-07-10,N,0,0,0,,,
Termica,2008-07-10,SIN,126,1.437,27.640,,,
Termica,2008-07-11,SE/CO,97,1.236,19.373,,,
Termica,2008-07-11,S,21,260,5.200,,,
Termica,2008-07-11,NE,4,63,3.189,,,
Termica,2008-07-11,N,0,0,0,,,
Termica,2008-07-11,SIN,122,1.559,27.762,,,
Termica,2008-07-12,SE/CO,101,1.337,19.474,,,
Termica,2008-07-12,S,15,275,5.215,,,
Termica,2008-07-12,NE,4,67,3.193,,,
Termica,2008-07-12,N,0,0,0,,,
Termica,2008-07-12,SIN,121,1.679,27.883,,,
Termica,2008-07-13,SE/CO,101,1.438,19.575,,,
Termica,2008-07-13,S,11,286,5.226,,,
Termica,2008-07-13,NE,4,72,3.198,,,
Termica,2008-07-13,N,0,0,0,,,
Termica,2008-07-13,SIN,117,1.796,27.999,,,
Termica,2008-07-14,SE/CO,95,1.534,19.475,,,
Termica,2008-07-14,S,11,297,5.236,,,
Termica,2008-07-14,NE,5,76,3.205,,,
Termica,2008-07-14,N,0,0,0,,,
Termica,2008-07-14,SIN,111,1.907,27.915,,,
Termica,2008-07-15,SE/CO,104,1.637,19.427,,,
Termica,2008-07-15,S,10,307,5.244,,,
Termica,2008-07-15,NE,4,81,3.210,,,
Termica,2008-07-15,N,0,0,0,,,
Termica,2008-07-15,SIN,117,2.025,27.881,,,
Termica,2008-07-16,SE/CO,112,1.731,19.520,,,
Termica,2008-07-16,S,14,320,5.258,,,
Termica,2008-07-16,NE,4,85,3.214,,,
Termica,2008-07-16,N,0,0,0,,,
Termica,2008-07-16,SIN,129,2.136,27.992,,,
Termica,2008-07-17,SE/CO,112,1.861,19.650,,,
Termica,2008-07-17,S,18,338,5.276,,,
Termica,2008-07-17,NE,4,89,3.218,,,
Termica,2008-07-17,N,0,0,0,,,
Termica,2008-07-17,SIN,134,2.288,28.144,,,
Termica,2008-07-18,SE/CO,112,1.972,19.762,,,
Termica,2008-07-18,S,17,356,5.293,,,
Termica,2008-07-18,NE,4,93,3.222,,,
Termica,2008-07-18,N,0,0,0,,,
Termica,2008-07-18,SIN,133,2.421,28.277,,,
Termica,2008-07-19,SE/CO,113,2.085,19.875,,,
Termica,2008-07-19,S,16,372,5.310,,,
Termica,2008-07-19,NE,4,98,3.226,,,
Termica,2008-07-19,N,0,0,0,,,
Termica,2008-07-19,SIN,134,2.555,28.411,,,
Termica,2008-07-20,SE/CO,114,2.199,19.989,,,
Termica,2008-07-20,S,15,387,5.324,,,
Termica,2008-07-20,NE,5,102,3.231,,,
Termica,2008-07-20,N,0,0,0,,,
Termica,2008-07-20,SIN,133,2.688,28.544,,,
Termica,2008-07-21,SE/CO,108,2.307,20.097,,,
Termica,2008-07-21,S,14,401,5.339,,,
Termica,2008-07-21,NE,5,107,3.236,,,
Termica,2008-07-21,N,0,0,0,,,
Termica,2008-07-21,SIN,127,2.815,28.671,,,
Termica,2008-07-22,SE/CO,102,2.409,20.199,,,
Termica,2008-07-22,S,15,416,5.353,,,
Termica,2008-07-22,NE,5,112,3.240,,,
Termica,2008-07-22,N,0,0,0,,,
Termica,2008-07-22,SIN,122,2.937,28.793,,,
Termica,2008-07-23,SE/CO,98,2.507,20.297,,,
Termica,2008-07-23,S,14,430,5.368,,,
Termica,2008-07-23,NE,5,116,3.245,,,
Termica,2008-07-23,N,0,0,0,,,
Termica,2008-07-23,SIN,117,3.053,28.910,,,
Termica,2008-07-24,SE/CO,113,2.620,20.410,,,
Termica,2008-07-24,S,14,444,5.382,,,
Termica,2008-07-24,NE,5,121,3.250,,,
Termica,2008-07-24,N,0,0,0,,,
Termica,2008-07-24,SIN,131,3.185,29.041,,,
Termica,2008-07-25,SE/CO,113,2.733,20.522,,,
Termica,2008-07-25,S,15,459,5.396,,,
Termica,2008-07-25,NE,5,126,3.255,,,
Termica,2008-07-25,N,0,0,0,,,
Termica,2008-07-25,SIN,132,3.317,29.173,,,
Termica,2008-07-26,SE/CO,112,2.845,20.635,,,
Termica,2008-07-26,S,18,477,5.414,,,
Termica,2008-07-26,NE,5,130,3.259,,,
Termica,2008-07-26,N,0,0,0,,,
Termica,2008-07-26,SIN,135,3.452,29.308,,,
Termica,2008-07-27,SE/CO,116,2.961,20.751,,,
Termica,2008-07-27,S,22,498,5.436,,,
Termica,2008-07-27,NE,5,135,3.264,,,
Termica,2008-07-27,N,0,0,0,,,
Termica,2008-07-27,SIN,142,3.595,29.451,,,
Termica,2008-07-28,SE/CO,112,3.073,20.863,,,
Termica,2008-07-28,S,27,525,5.463,,,
Termica,2008-07-28,NE,5,140,3.268,,,
Termica,2008-07-28,N,0,0,0,,,
Termica,2008-07-28,SIN,143,3.738,29.594,,,
Termica,2008-07-29,SE/CO,107,3.179,20.969,,,
Termica,2008-07-29,S,27,552,5.489,,,
Termica,2008-07-29,NE,4,144,3.273,,,
Termica,2008-07-29,N,0,0,0,,,
Termica,2008-07-29,SIN,139,3.875,29.731,,,
Termica,2008-07-30,SE/CO,107,3.286,21.076,,,
Termica,2008-07-30,S,27,579,5.516,,,
Termica,2008-07-30,NE,4,148,3.277,,,
Termica,2008-07-30,N,0,0,0,,,
Termica,2008-07-30,SIN,138,4.013,29.869,,,
Termica,2008-07-31,SE/CO,104,3.390,21.180,,,
Termica,2008-07-31,S,23,602,5.539,,,
Termica,2008-07-31,NE,5,153,3.282,,,
Termica,2008-07-31,N,0,0,0,,,
Termica,2008-07-31,SIN,132,4.145,30.001,,,
Termica,2008-08-01,SE/CO,109,109,21.289,,,
Termica,2008-08-01,S,25,25,5.564,,,
Termica,2008-08-01,NE,5,5,3.286,,,
Termica,2008-08-01,N,0,0,0,,,
Termica,2008-08-01,SIN,138,138,30.139,,,
Termica,2008-08-02,SE/CO,117,225,21.405,,,
Termica,2008-08-02,S,26,51,5.590,,,
Termica,2008-08-02,NE,5,9,3.291,,,
Termica,2008-08-02,N,0,0,0,,,
Termica,2008-08-02,SIN,147,285,30.286,,,
Termica,2008-08-03,SE/CO,99,324,21.504,,,
Termica,2008-08-03,S,25,75,5.615,,,
Termica,2008-08-03,NE,5,14,3.296,,,
Termica,2008-08-03,N,0,0,0,,,
Termica,2008-08-03,SIN,128,413,30.414,,,
Termica,2008-08-04,SE/CO,116,440,21.620,,,
