tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Eolica,2017-06-16,Sul,"19,31","214,38","2.292,47","804,44","558,29","571,97"
Eolica,2017-06-16,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-16,Sistema Interligado Nacional,"99,97","1.622,76","13.330,14","4.165,34","4.225,93","3.325,88"
Eolica,2017-06-17,Norte,"0,12","2,10","2,38","5,09","5,16","0,59"
Eolica,2017-06-17,Nordeste,"100,27","1.506,66","11.135,68","4.177,88","3.692,80","2.761,82"
Eolica,2017-06-17,Sul,"22,83","237,22","2.315,30","951,39","581,42","574,23"
Eolica,2017-06-17,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-17,Sistema Interligado Nacional,"123,22","1.745,98","13.453,36","5.134,37","4.279,37","3.336,65"
Eolica,2017-06-18,Norte,"0,13","2,23","2,52","5,44","5,17","0,62"
Eolica,2017-06-18,Nordeste,"86,39","1.593,05","11.222,07","3.599,71","3.687,62","2.766,78"
Eolica,2017-06-18,Sul,"27,57","264,79","2.342,87","1.148,76","612,93","577,63"
Eolica,2017-06-18,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-18,Sistema Interligado Nacional,"114,09","1.860,08","13.567,46","4.753,91","4.305,73","3.345,03"
Eolica,2017-06-19,Norte,"0,16","2,40","2,68","6,83","5,26","0,66"
Eolica,2017-06-19,Nordeste,"83,25","1.676,31","11.305,32","3.468,90","3.676,11","2.770,91"
Eolica,2017-06-19,Sul,"25,15","289,94","2.368,02","1.047,93","635,83","580,40"
Eolica,2017-06-19,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-19,Sistema Interligado Nacional,"108,57","1.968,64","13.676,02","4.523,66","4.317,20","3.351,97"
Eolica,2017-06-20,Norte,"0,21","2,61","2,89","8,89","5,44","0,70"
Eolica,2017-06-20,Nordeste,"91,57","1.767,88","11.396,89","3.815,43","3.683,08","2.777,02"
Eolica,2017-06-20,Sul,"5,62","295,56","2.373,64","234,22","615,75","578,37"
Eolica,2017-06-20,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-20,Sistema Interligado Nacional,"97,40","2.066,05","13.773,43","4.058,54","4.304,27","3.356,10"
Eolica,2017-06-21,Norte,"0,23","2,84","3,12","9,49","5,63","0,76"
Eolica,2017-06-21,Nordeste,"112,59","1.880,47","11.509,34","4.691,34","3.731,09","2.788,11"
Eolica,2017-06-21,Sul,"19,06","314,62","2.392,70","794,16","624,24","579,63"
Eolica,2017-06-21,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-21,Sistema Interligado Nacional,"131,88","2.197,93","13.905,16","5.494,98","4.360,97","3.368,50"
Eolica,2017-06-22,Norte,"0,10","2,94","3,22","4,08","5,56","0,78"
Eolica,2017-06-22,Nordeste,"111,60","1.992,07","11.620,94","4.650,07","3.772,86","2.798,88"
Eolica,2017-06-22,Sul,"19,34","333,17","2.411,25","805,85","631,00","580,74"
Eolica,2017-06-22,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-22,Sistema Interligado Nacional,"131,04","2.328,18","14.035,40","5.460,00","4.409,42","3.380,40"
Eolica,2017-06-23,Norte,"0,06","3,00","3,28","2,53","5,43","0,79"
Eolica,2017-06-23,Nordeste,"102,25","2.094,32","11.723,19","4.260,36","3.794,06","2.807,28"
Eolica,2017-06-23,Sul,"20,30","353,46","2.431,55","845,70","640,33","582,27"
Eolica,2017-06-23,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-23,Sistema Interligado Nacional,"122,61","2.450,78","14.158,01","5.108,59","4.439,82","3.390,33"
Eolica,2017-06-24,Norte,"0,00","3,00","3,28","0,01","5,21","0,78"
Eolica,2017-06-24,Nordeste,"87,35","2.181,67","11.810,54","3.639,72","3.787,63","2.812,03"
Eolica,2017-06-24,Sul,"12,07","365,54","2.443,62","503,08","634,61","581,81"
Eolica,2017-06-24,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-24,Sistema Interligado Nacional,"99,43","2.550,21","14.257,44","4.142,80","4.427,45","3.394,63"
Eolica,2017-06-25,Norte,"0,00","3,00","3,28","0,00","5,00","0,78"
Eolica,2017-06-25,Nordeste,"116,38","2.298,05","11.926,92","4.849,19","3.830,09","2.823,61"
Eolica,2017-06-25,Sul,"10,64","376,18","2.454,26","443,36","626,96","581,03"
Eolica,2017-06-25,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-25,Sistema Interligado Nacional,"127,02","2.677,23","14.384,46","5.292,55","4.462,05","3.405,41"
Eolica,2017-06-26,Norte,"0,07","3,06","3,35","2,76","4,91","0,79"
Eolica,2017-06-26,Nordeste,"113,41","2.411,46","12.040,33","4.725,26","3.864,52","2.834,35"
Eolica,2017-06-26,Sul,"16,59","392,77","2.470,85","691,37","629,44","581,65"
Eolica,2017-06-26,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-26,Sistema Interligado Nacional,"130,07","2.807,30","14.514,52","5.419,40","4.498,87","3.416,79"
Eolica,2017-06-27,Norte,"0,32","3,38","3,67","13,32","5,22","0,86"
Eolica,2017-06-27,Nordeste,"112,89","2.524,35","12.153,21","4.703,66","3.895,60","2.844,85"
Eolica,2017-06-27,Sul,"19,19","411,96","2.490,04","799,53","635,74","582,88"
Eolica,2017-06-27,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-27,Sistema Interligado Nacional,"132,40","2.939,69","14.646,92","5.516,50","4.536,56","3.428,59"
Eolica,2017-06-28,Norte,"0,36","3,75","4,03","15,19","5,58","0,94"
Eolica,2017-06-28,Nordeste,"101,96","2.626,31","12.255,17","4.248,31","3.908,20","2.852,69"
Eolica,2017-06-28,Sul,"7,04","419,00","2.497,08","293,42","623,51","581,26"
Eolica,2017-06-28,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-28,Sistema Interligado Nacional,"109,37","3.049,06","14.756,29","4.556,92","4.537,29","3.434,89"
Eolica,2017-06-29,Norte,"0,22","3,97","4,25","9,31","5,71","0,98"
Eolica,2017-06-29,Nordeste,"77,99","2.704,29","12.333,16","3.249,46","3.885,48","2.854,90"
Eolica,2017-06-29,Sul,"2,04","421,04","2.499,13","85,07","604,95","578,50"
Eolica,2017-06-29,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-29,Sistema Interligado Nacional,"80,25","3.129,31","14.836,54","3.343,84","4.496,14","3.434,38"
Eolica,2017-06-30,Norte,"0,44","4,41","4,69","18,25","6,13","1,08"
Eolica,2017-06-30,Nordeste,"52,07","2.756,36","12.385,23","2.169,59","3.828,28","2.851,11"
Eolica,2017-06-30,Sul,"10,45","432,14","2.510,22","435,22","600,19","577,86"
Eolica,2017-06-30,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-30,Sistema Interligado Nacional,"62,95","3.192,91","14.900,14","2.623,06","4.434,60","3.430,05"
Eolica,2017-07-01,Norte,"0,35","0,35","5,04","14,55","14,55","1,15"
Eolica,2017-07-01,Nordeste,"61,45","61,45","12.446,68","2.560,23","2.560,23","2.849,51"
Eolica,2017-07-01,Sul,"10,53","10,53","2.520,75","438,86","438,86","577,10"
Eolica,2017-07-01,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-01,Sistema Interligado Nacional,"72,33","72,33","14.972,47","3.013,64","3.013,64","3.427,76"
Eolica,2017-07-02,Norte,"0,12","0,47","5,16","5,10","9,83","1,18"
Eolica,2017-07-02,Nordeste,"95,22","156,67","12.541,90","3.967,59","3.263,91","2.855,62"
Eolica,2017-07-02,Sul,"6,33","16,86","2.527,08","263,66","351,26","575,38"
Eolica,2017-07-02,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-02,Sistema Interligado Nacional,"101,67","174,00","15.074,14","4.236,35","3.625,00","3.432,18"
Eolica,2017-07-03,Norte,"0,12","0,59","5,28","4,80","8,15","1,20"
Eolica,2017-07-03,Nordeste,"123,54","280,20","12.665,19","5.147,33","3.891,72","2.868,02"
Eolica,2017-07-03,Sul,"27,07","43,93","2.553,92","1.128,10","610,21","578,33"
Eolica,2017-07-03,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-03,Sistema Interligado Nacional,"150,73","324,73","15.224,39","6.280,23","4.510,07","3.447,55"
Eolica,2017-07-04,Norte,"0,14","0,73","5,42","5,89","7,59","1,22"
Eolica,2017-07-04,Nordeste,"126,57","406,77","12.791,59","5.273,71","4.237,21","2.880,99"
Eolica,2017-07-04,Sul,"34,17","78,11","2.595,42","1.423,89","813,63","584,56"
Eolica,2017-07-04,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-04,Sistema Interligado Nacional,"160,88","485,61","15.392,44","6.703,50","5.058,43","3.466,77"
Eolica,2017-07-05,Norte,"0,08","0,81","5,50","3,27","6,72","1,23"
Eolica,2017-07-05,Nordeste,"117,33","524,10","12.908,92","4.888,64","4.367,50","2.891,78"
Eolica,2017-07-05,Sul,"26,19","104,30","2.621,62","1.091,31","869,17","587,28"
Eolica,2017-07-05,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-05,Sistema Interligado Nacional,"143,60","629,21","15.536,04","5.983,22","5.243,39","3.480,29"
Eolica,2017-07-06,Norte,"0,03","0,84","5,53","1,46","5,84","1,23"
Eolica,2017-07-06,Nordeste,"90,02","614,12","12.998,94","3.750,87","4.264,73","2.896,38"
Eolica,2017-07-06,Sul,"8,78","113,08","2.630,39","365,64","785,24","586,09"
Eolica,2017-07-06,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-06,Sistema Interligado Nacional,"98,83","728,04","15.634,87","4.117,97","5.055,82","3.483,70"
Eolica,2017-07-07,Norte,"0,04","0,88","5,58","1,80","5,27","1,24"
Eolica,2017-07-07,Nordeste,"93,99","708,11","13.097,58","3.916,10","4.214,92","2.902,83"
Eolica,2017-07-07,Sul,"9,01","122,08","2.640,72","375,23","726,67","585,27"
Eolica,2017-07-07,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-07,Sistema Interligado Nacional,"103,03","831,07","15.743,87","4.293,12","4.946,86","3.489,33"
Eolica,2017-07-08,Norte,"0,00","0,88","5,58","0,01","4,61","1,23"
Eolica,2017-07-08,Nordeste,"105,23","813,34","13.202,81","4.384,64","4.236,14","2.910,67"
Eolica,2017-07-08,Sul,"13,78","135,86","2.654,49","574,09","707,60","585,21"
Eolica,2017-07-08,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-08,Sistema Interligado Nacional,"119,01","950,08","15.862,88","4.958,74","4.948,35","3.497,11"
Eolica,2017-07-09,Norte,"0,00","0,88","5,58","0,00","4,10","1,22"
Eolica,2017-07-09,Nordeste,"113,50","926,84","13.316,31","4.729,21","4.290,92","2.920,24"
Eolica,2017-07-09,Sul,"3,37","139,23","2.657,87","140,55","644,59","582,87"
Eolica,2017-07-09,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-09,Sistema Interligado Nacional,"116,87","1.066,96","15.979,76","4.869,76","4.939,61","3.504,33"
Eolica,2017-07-10,Norte,"0,05","0,94","5,63","2,24","3,91","1,23"
Eolica,2017-07-10,Nordeste,"105,12","1.031,96","13.421,43","4.379,91","4.299,82","2.927,89"
Eolica,2017-07-10,Sul,"6,18","145,41","2.664,05","257,50","605,88","581,16"
Eolica,2017-07-10,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-10,Sistema Interligado Nacional,"111,35","1.178,31","16.091,11","4.639,64","4.909,62","3.510,28"
Eolica,2017-07-11,Norte,"0,30","1,24","5,93","12,57","4,70","1,29"
Eolica,2017-07-11,Nordeste,"116,76","1.148,72","13.538,19","4.864,92","4.351,20","2.937,97"
Eolica,2017-07-11,Sul,"12,45","157,86","2.676,50","518,76","597,96","580,84"
Eolica,2017-07-11,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-11,Sistema Interligado Nacional,"129,51","1.307,82","16.220,62","5.396,24","4.953,86","3.520,10"
Eolica,2017-07-12,Norte,"0,14","1,38","6,07","5,76","4,79","1,31"
Eolica,2017-07-12,Nordeste,"122,81","1.271,53","13.661,00","5.117,23","4.415,03","2.949,27"
Eolica,2017-07-12,Sul,"24,50","182,36","2.701,00","1.020,87","633,20","583,12"
Eolica,2017-07-12,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-12,Sistema Interligado Nacional,"147,45","1.455,27","16.368,07","6.143,85","5.053,02","3.533,69"
Eolica,2017-07-13,Norte,"0,17","1,55","6,24","7,28","4,98","1,34"
Eolica,2017-07-13,Nordeste,"128,13","1.399,66","13.789,13","5.338,83","4.486,09","2.961,58"
Eolica,2017-07-13,Sul,"22,16","204,52","2.723,16","923,32","655,52","584,87"
Eolica,2017-07-13,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-13,Sistema Interligado Nacional,"150,47","1.605,74","16.518,53","6.269,43","5.146,59","3.547,80"
Eolica,2017-07-14,Norte,"0,00","1,55","6,24","0,00","4,62","1,33"
Eolica,2017-07-14,Nordeste,"119,27","1.518,93","13.908,40","4.969,54","4.520,62","2.971,88"
Eolica,2017-07-14,Sul,"15,47","219,99","2.738,63","644,61","654,74","585,18"
Eolica,2017-07-14,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-14,Sistema Interligado Nacional,"134,74","1.740,48","16.653,27","5.614,15","5.179,99","3.558,39"
Eolica,2017-07-15,Norte,"0,00","1,55","6,24","0,00","4,31","1,33"
Eolica,2017-07-15,Nordeste,"125,83","1.644,76","14.034,23","5.243,04","4.568,79","2.983,47"
Eolica,2017-07-15,Sul,"25,23","245,23","2.763,86","1.051,34","681,18","587,56"
Eolica,2017-07-15,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-15,Sistema Interligado Nacional,"151,07","1.891,54","16.804,34","6.294,39","5.254,28","3.572,35"
Eolica,2017-07-16,Norte,"0,00","1,55","6,24","0,00","4,05","1,32"
Eolica,2017-07-16,Nordeste,"125,06","1.769,82","14.159,29","5.210,76","4.608,91","2.994,77"
Eolica,2017-07-16,Sul,"24,66","269,89","2.788,52","1.027,57","702,83","589,79"
Eolica,2017-07-16,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-16,Sistema Interligado Nacional,"149,72","2.041,26","16.954,06","6.238,32","5.315,78","3.585,88"
Eolica,2017-07-17,Norte,"0,00","1,55","6,24","0,01","3,81","1,31"
Eolica,2017-07-17,Nordeste,"117,14","1.886,96","14.276,43","4.880,88","4.624,91","3.004,30"
Eolica,2017-07-17,Sul,"31,30","301,19","2.819,82","1.304,18","738,20","593,40"
Eolica,2017-07-17,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-17,Sistema Interligado Nacional,"148,44","2.189,70","17.102,50","6.185,06","5.366,92","3.599,01"
Eolica,2017-07-18,Norte,"0,16","1,71","6,40","6,60","3,96","1,34"
Eolica,2017-07-18,Nordeste,"83,05","1.970,01","14.359,48","3.460,27","4.560,20","3.006,59"
Eolica,2017-07-18,Sul,"21,77","325,10","2.843,81","907,29","752,54","595,44"
Eolica,2017-07-18,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-18,Sistema Interligado Nacional,"104,98","2.296,82","17.209,70","4.374,15","5.316,71","3.603,37"
Eolica,2017-07-19,Norte,"0,57","2,29","6,98","23,93","5,01","1,45"
Eolica,2017-07-19,Nordeste,"87,33","2.057,33","14.446,80","3.638,54","4.511,70","3.009,75"
Eolica,2017-07-19,Sul,"12,86","337,96","2.856,68","535,91","741,14","595,14"
Eolica,2017-07-19,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-19,Sistema Interligado Nacional,"100,76","2.397,58","17.310,46","4.198,39","5.257,85","3.606,35"
Eolica,2017-07-20,Norte,"1,26","3,55","8,24","52,64","7,39","1,71"
Eolica,2017-07-20,Nordeste,"75,02","2.132,36","14.521,83","3.126,03","4.442,41","3.010,33"
Eolica,2017-07-20,Sul,"13,28","351,25","2.869,96","553,52","731,76","594,93"
Eolica,2017-07-20,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-20,Sistema Interligado Nacional,"89,57","2.487,15","17.400,03","3.732,19","5.181,57","3.606,97"
Eolica,2017-07-21,Norte,"1,11","4,66","9,35","46,32","9,25","1,93"
Eolica,2017-07-21,Nordeste,"75,05","2.207,41","14.596,88","3.127,10","4.379,78","3.010,91"
Eolica,2017-07-21,Sul,"10,18","361,43","2.880,14","424,24","717,12","594,09"
Eolica,2017-07-21,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-21,Sistema Interligado Nacional,"86,34","2.573,50","17.486,37","3.597,66","5.106,14","3.606,93"
Eolica,2017-07-22,Norte,"1,12","5,78","10,47","46,55","10,94","2,15"
Eolica,2017-07-22,Nordeste,"92,78","2.300,19","14.689,66","3.865,68","4.356,41","3.015,12"
Eolica,2017-07-22,Sul,"12,55","373,98","2.892,69","522,86","708,29","593,74"
Eolica,2017-07-22,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-22,Sistema Interligado Nacional,"106,44","2.679,94","17.592,82","4.435,10","5.075,64","3.611,01"
Eolica,2017-07-23,Norte,"1,05","6,83","11,52","43,93","12,38","2,35"
Eolica,2017-07-23,Nordeste,"102,67","2.402,85","14.792,33","4.277,87","4.353,00","3.021,31"
Eolica,2017-07-23,Sul,"18,50","392,48","2.911,20","771,01","711,01","594,61"
Eolica,2017-07-23,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-23,Sistema Interligado Nacional,"122,23","2.802,17","17.715,04","5.092,82","5.076,39","3.618,27"
Eolica,2017-07-24,Norte,"1,30","8,13","12,82","54,14","14,12","2,61"
Eolica,2017-07-24,Nordeste,"126,25","2.529,10","14.918,57","5.260,23","4.390,80","3.032,23"
Eolica,2017-07-24,Sul,"14,25","406,73","2.925,45","593,88","706,13","594,60"
Eolica,2017-07-24,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-24,Sistema Interligado Nacional,"141,80","2.943,96","17.856,84","5.908,25","5.111,05","3.629,44"
Eolica,2017-07-25,Norte,"0,66","8,79","13,48","27,43","14,65","2,73"
Eolica,2017-07-25,Nordeste,"125,41","2.654,51","15.043,98","5.225,36","4.424,18","3.042,88"
Eolica,2017-07-25,Sul,"15,47","422,21","2.940,92","644,77","703,68","594,85"
Eolica,2017-07-25,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-25,Sistema Interligado Nacional,"141,54","3.085,51","17.998,38","5.897,56","5.142,51","3.640,45"
Eolica,2017-07-26,Norte,"0,35","9,14","13,83","14,49","14,64","2,78"
Eolica,2017-07-26,Nordeste,"113,75","2.768,26","14.541,32","4.739,63","4.436,31","2.927,00"
Eolica,2017-07-26,Sul,"14,94","437,14","2.703,44","622,40","700,55","544,17"
Eolica,2017-07-26,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-26,Sistema Interligado Nacional,"129,04","3.214,54","17.258,59","5.376,52","5.151,51","3.473,95"
Eolica,2017-07-27,Norte,"0,30","9,44","14,13","12,67","14,57","2,83"
Eolica,2017-07-27,Nordeste,"101,85","2.870,11","14.643,17","4.243,84","4.429,18","2.933,33"
Eolica,2017-07-27,Sul,"8,08","445,22","2.711,52","336,62","687,07","543,17"
Eolica,2017-07-27,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-27,Sistema Interligado Nacional,"110,24","3.324,78","17.368,83","4.593,14","5.130,83","3.479,33"
Eolica,2017-07-28,Norte,"0,89","10,33","15,02","36,98","15,37","2,99"
Eolica,2017-07-28,Nordeste,"110,86","2.980,97","14.754,03","4.619,09","4.435,97","2.941,39"
Eolica,2017-07-28,Sul,"19,81","465,03","2.731,33","825,21","692,01","544,52"
Eolica,2017-07-28,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-28,Sistema Interligado Nacional,"131,55","3.456,33","17.500,38","5.481,28","5.143,35","3.488,91"
Eolica,2017-07-29,Norte,"1,16","11,48","16,18","48,14","16,50","3,21"
Eolica,2017-07-29,Nordeste,"137,91","3.118,88","14.891,94","5.746,11","4.481,14","2.954,75"
Eolica,2017-07-29,Sul,"17,59","482,62","2.748,92","733,00","693,42","545,42"
Eolica,2017-07-29,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-29,Sistema Interligado Nacional,"156,65","3.612,98","17.657,03","6.527,25","5.191,07","3.503,38"
Eolica,2017-07-30,Norte,"0,58","12,06","16,75","24,07","16,75","3,31"
Eolica,2017-07-30,Nordeste,"127,23","3.246,11","15.019,17","5.301,36","4.508,48","2.965,87"
Eolica,2017-07-30,Sul,"12,26","494,88","2.761,18","510,88","687,34","545,26"
Eolica,2017-07-30,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-30,Sistema Interligado Nacional,"140,07","3.753,05","17.797,10","5.836,31","5.212,58","3.514,44"
Eolica,2017-07-31,Norte,"0,54","12,60","17,30","22,54","16,94","3,40"
Eolica,2017-07-31,Nordeste,"107,61","3.353,72","15.126,78","4.483,84","4.507,69","2.973,03"
Eolica,2017-07-31,Sul,"4,14","499,02","2.765,32","172,45","670,73","543,50"
Eolica,2017-07-31,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-07-31,Sistema Interligado Nacional,"112,29","3.865,35","17.909,40","4.678,84","5.195,36","3.519,93"
Eolica,2017-08-01,Norte,"1,34","1,34","18,63","55,79","55,79","3,65"
Eolica,2017-08-01,Nordeste,"102,92","102,92","15.229,70","4.288,19","4.288,19","2.979,21"
Eolica,2017-08-01,Sul,"5,19","5,19","2.770,51","216,22","216,22","541,96"
Eolica,2017-08-01,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-01,Sistema Interligado Nacional,"109,44","109,44","18.018,84","4.560,20","4.560,20","3.524,81"
Eolica,2017-08-02,Norte,"2,44","3,78","21,08","101,73","78,76","4,10"
Eolica,2017-08-02,Nordeste,"105,02","207,93","15.333,94","4.375,63","4.331,91","2.985,58"
Eolica,2017-08-02,Sul,"16,82","22,00","2.787,32","700,63","458,42","542,70"
Eolica,2017-08-02,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-02,Sistema Interligado Nacional,"124,27","233,72","18.142,34","5.177,99","4.869,09","3.532,39"
Eolica,2017-08-03,Norte,"2,20","5,98","23,27","91,63","83,05","4,51"
Eolica,2017-08-03,Nordeste,"94,08","302,01","15.427,92","3.919,95","4.194,59","2.989,91"
Eolica,2017-08-03,Sul,"17,10","39,10","2.804,42","712,46","543,10","543,49"
Eolica,2017-08-03,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-03,Sistema Interligado Nacional,"113,38","347,09","18.255,61","4.724,04","4.820,74","3.537,91"
Eolica,2017-08-04,Norte,"2,05","8,03","25,39","85,54","83,67","4,90"
Eolica,2017-08-04,Nordeste,"77,53","379,54","15.490,71","3.230,27","3.953,51","2.988,18"
Eolica,2017-08-04,Sul,"3,41","42,52","2.799,74","142,25","442,89","540,07"
Eolica,2017-08-04,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-04,Sistema Interligado Nacional,"82,99","430,09","18.315,85","3.458,07","4.480,07","3.533,15"
Eolica,2017-08-05,Norte,"2,22","10,25","27,61","92,49","85,44","5,30"
Eolica,2017-08-05,Nordeste,"99,53","479,06","15.590,24","4.146,95","3.992,20","2.993,52"
Eolica,2017-08-05,Sul,"16,63","59,15","2.816,38","693,03","492,92","540,78"
Eolica,2017-08-05,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-05,Sistema Interligado Nacional,"118,38","548,47","18.434,22","4.932,47","4.570,55","3.539,60"
Eolica,2017-08-06,Norte,"2,51","12,76","30,13","104,41","88,60","5,76"
Eolica,2017-08-06,Nordeste,"125,77","604,83","15.717,16","5.240,25","4.200,21","3.004,04"
Eolica,2017-08-06,Sul,"17,80","76,95","2.834,40","741,48","534,34","541,74"
Eolica,2017-08-06,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-06,Sistema Interligado Nacional,"146,07","694,53","18.581,69","6.086,14","4.823,15","3.551,55"
Eolica,2017-08-07,Norte,"2,83","15,59","34,19","117,98","92,80","6,51"
Eolica,2017-08-07,Nordeste,"132,65","737,48","15.915,85","5.527,12","4.389,77","3.028,13"
Eolica,2017-08-07,Sul,"8,32","85,26","2.864,18","346,53","507,51","544,93"
Eolica,2017-08-07,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-07,Sistema Interligado Nacional,"143,80","838,33","18.814,22","5.991,63","4.990,08","3.579,57"
Eolica,2017-08-08,Norte,"3,02","18,61","37,22","125,95","96,94","7,05"
Eolica,2017-08-08,Nordeste,"113,15","850,63","16.029,00","4.714,41","4.430,35","3.035,80"
Eolica,2017-08-08,Sul,"21,83","107,10","2.886,01","909,77","557,80","546,59"
Eolica,2017-08-08,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-08,Sistema Interligado Nacional,"138,00","976,34","18.952,23","5.750,13","5.085,08","3.589,44"
Eolica,2017-08-09,Norte,"2,60","21,22","39,82","108,48","98,22","7,51"
Eolica,2017-08-09,Nordeste,"96,94","947,57","16.125,94","4.039,21","4.386,89","3.040,34"
Eolica,2017-08-09,Sul,"22,59","129,68","2.908,60","941,16","600,39","548,38"
Eolica,2017-08-09,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-09,Sistema Interligado Nacional,"122,13","1.098,47","19.074,36","5.088,85","5.085,50","3.596,22"
Eolica,2017-08-10,Norte,"2,98","24,20","42,80","124,16","100,82","8,03"
Eolica,2017-08-10,Nordeste,"100,68","1.048,24","16.226,62","4.194,84","4.367,68","3.045,54"
